target_rxn_IDs	target_rxn_name	flux	Rid	met_id	met_name	met_Scoef	met_comp	react_id	react_name	react_rev	lowbnd	uppbnd	react_id	gpr	rxn	name	ec	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	blast.status	pathway.status	complex	exception	complex.status	gs.origin	annotation	MNX_ID	seedID	keggID	biggID	biocycID	ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
rxn00138_c0	deamido-NAD+:ammonia ligase (AMP-forming)	0.00245894301701077	rxn00138_Shan	"cpd00002[c0],cpd00013[c0],cpd00638[c0],cpd00003[c0],cpd00012[c0],cpd00018[c0],cpd00067[c0]"	"ATP[c0],NH3[c0],Deamido-NAD[c0],NAD[c0],PPi[c0],AMP[c0],H+[c0]"	"-1,-1,-1,1,1,1,2"	"1,1,1,1,1,1,1"	rxn00138	deamido-NAD+:ammonia ligase (AMP-forming)	FALSE	0	1000	rxn00138_c0	STY1_bin_1_NODE_176_length_24499_cov_19.2204_14335:12731 | STY2_bin_2_NODE_278_length_19330_cov_29.1452_15883:14279 | STY3_bin_1_NODE_10441_length_3697_cov_131.618_13:1617 | STY4_bin_1_NODE_8_length_104303_cov_519.895_13416:15020	NAD-SYNTH-GLN-RXN	glutamine-dependent NAD synthase	6.3.5.1	UniRef90_O67091	43.11	2.58e-137	439	99	STY2_bin_2_NODE_278_length_19330_cov_29.1452	15883	14279	|PWY3O-4107|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.5.1;http://identifiers.org/seed.reaction:rxn00138;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00138;http://identifiers.org/kegg.reaction:R00189;http://identifiers.org/bigg.reaction:NADS1;http://identifiers.org/bigg.reaction:NADS1m;http://identifiers.org/bigg.reaction:NADS1n;http://identifiers.org/biocyc:META:NAD-SYNTH-NH3-RXN;http://identifiers.org/metanetx.reaction:MNXR101897	MNXR101897	rxn00138	R00189	NADS1;NADS1m;NADS1n	NAD-SYNTH-NH3-RXN	|PWY3O-4107|	NAD salvage pathway V (PNC V cycle)	false	60	0	0	0	NICONUCADENYLYLTRAN-RXN NICOTINAMID-RXN NAD-SYNTH-GLN-RXN
rxn00172_c0	Acetate:CoA ligase (ADP-forming)	1000	rxn00172_Shan	"cpd00002[c0],cpd00010[c0],cpd00029[c0],cpd00008[c0],cpd00009[c0],cpd00022[c0]"	"ATP[c0],CoA[c0],Acetate[c0],ADP[c0],Phosphate[c0],Acetyl-CoA[c0]"	"-1,-1,-1,1,1,1"	"1,1,1,1,1,1"	rxn00172	Acetate:CoA ligase (ADP-forming)	TRUE	-1000	1000	rxn00172_c0	((STY1_bin_1_NODE_33_length_65705_cov_20.7475_48227:46077 | STY2_bin_2_NODE_199_length_23560_cov_33.4176_6079:3929 | STY3_bin_1_NODE_437_length_13329_cov_141.525_7200:9350 | STY4_bin_1_NODE_2_length_187527_cov_473.197_96835:94685))	ACETATE--COA-LIGASE-ADP-FORMING-RXN	acetate-CoA ligase (ADP-forming)	6.2.1.13	UniRef50_A0A2H5YSQ3	28.831	1.76e-55	205	98	STY3_bin_1_NODE_437_length_13329_cov_141.525	7200	9350	|P162-PWY|	good_blast	NA	Subunit 1	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.2.1.13;http://identifiers.org/seed.reaction:rxn00172;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00172;http://identifiers.org/kegg.reaction:R00229;http://identifiers.org/biocyc:META:ACETATE--COA-LIGASE-ADP-FORMING-RXN;http://identifiers.org/metanetx.reaction:MNXR106436	MNXR106436	rxn00172	R00229	NA	ACETATE--COA-LIGASE-ADP-FORMING-RXN	|P162-PWY|	L-glutamate degradation V (via hydroxyglutarate)	false	76	0	0	0	GLUTAMATE-DEHYDROGENASE-RXN KETOGLUTREDUCT-RXN RXN-1083 RXN-1082 BUTYRYL-COA-DEHYDROGENASE-RXN RXN-11667 RXN-11662 ACETYL-COA-ACETYLTRANSFER-RXN ACETYL-COA-ACETYLTRANSFER-RXN ACETATE--COA-LIGASE-ADP-FORMING-RXN
rxn00179_c0	ATP:L-glutamate 5-phosphotransferase	0.15529868484191	rxn00179_Shan	"cpd00002[c0],cpd00023[c0],cpd00008[c0],cpd02097[c0]"	"ATP[c0],L-Glutamate[c0],ADP[c0],L-Glutamyl 5-phosphate[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00179	ATP:L-glutamate 5-phosphotransferase	TRUE	-1000	1000	rxn00179_c0	STY1_bin_1_NODE_119_length_31738_cov_22.2809_25455:26537 | STY2_bin_2_NODE_114_length_31341_cov_35.7581_25476:26558 | STY3_bin_1_NODE_1271_length_8770_cov_134.207_3002:4084 | STY4_bin_1_NODE_155_length_31397_cov_510.711_25466:26548	GLUTKIN-RXN	glutamate 5-kinase	2.7.2.11	UniRef90_A4XYL1	61.983	3.61e-114	363	98	STY4_bin_1_NODE_155_length_31397_cov_510.711	25466	26548	|ARGININE-SYN4-PWY|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.2.11;http://identifiers.org/seed.reaction:rxn00179;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00179;http://identifiers.org/kegg.reaction:R00239;http://identifiers.org/bigg.reaction:GLU5K;http://identifiers.org/bigg.reaction:GLU5Km;http://identifiers.org/biocyc:META:GLUTKIN-RXN;http://identifiers.org/metanetx.reaction:MNXR100277	MNXR100277	rxn00179	R00239	GLU5K;GLU5Km	GLUTKIN-RXN	|ARGININE-SYN4-PWY|	L-ornithine biosynthesis II	false	75	0	0	0	ORNITHINE-GLU-AMINOTRANSFERASE-RXN GLUTKIN-RXN GLUTSEMIALDEHYDROG-RXN
rxn00225_c0	ATP:acetate phosphotransferase	-999.944725951524	rxn00225_Shan	"cpd00002[c0],cpd00029[c0],cpd00008[c0],cpd00196[c0]"	"ATP[c0],Acetate[c0],ADP[c0],Acetylphosphate[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00225	ATP:acetate phosphotransferase	TRUE	-1000	1000	rxn00225_c0		ACETATEKIN-RXN	acetate kinase	2.7.2.1		NA	NA	NA	NA		NA	NA	|P161-PWY|	no_blast	keyenzyme	NA	0	NA	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.2.1;http://identifiers.org/seed.reaction:rxn00225;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00225;http://identifiers.org/kegg.reaction:R00315;http://identifiers.org/bigg.reaction:ACKr;http://identifiers.org/bigg.reaction:ACKrh;http://identifiers.org/bigg.reaction:ACKrm;http://identifiers.org/biocyc:META:ACETATEKIN-RXN;http://identifiers.org/metanetx.reaction:MNXR95269	MNXR95269	rxn00225	R00315	ACKr;ACKrh;ACKrm	ACETATEKIN-RXN	|P161-PWY|	acetylene degradation (anaerobic)	true	66	0	1	1	R141-RXN ACETALD-DEHYDROG-RXN PHOSACETYLTRANS-RXN ALCOHOL-DEHYDROG-RXN
rxn00237_c0	ATP:GDP phosphotransferase	-999.833408410605	rxn00237_Shan	"cpd00002[c0],cpd00031[c0],cpd00008[c0],cpd00038[c0]"	"ATP[c0],GDP[c0],ADP[c0],GTP[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00237	ATP:GDP phosphotransferase	TRUE	-1000	1000	rxn00237_c0	STY1_bin_1_NODE_437_length_14901_cov_19.1353_12078:11656 | STY2_bin_2_NODE_2368_length_7318_cov_29.0924_4496:4074 | STY3_bin_1_NODE_2186_length_7105_cov_124.182_4343:3921 | STY4_bin_1_NODE_599_length_15021_cov_444.136_12309:11887	GDPKIN-RXN	GDP kinase	2.7.4.6	UniRef90_A1K3Y5	65.248	1.77e-60	199	100	STY4_bin_1_NODE_599_length_15021_cov_444.136	12309	11887	|PPGPPMET-PWY|	good_blast	threshold	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.4.6;http://identifiers.org/seed.reaction:rxn00237;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00237;http://identifiers.org/kegg.reaction:R00330;http://identifiers.org/bigg.reaction:ATGDm;http://identifiers.org/bigg.reaction:NDPK1;http://identifiers.org/bigg.reaction:NDPK1m;http://identifiers.org/bigg.reaction:NDPK1n;http://identifiers.org/biocyc:META:GDPKIN-RXN;http://identifiers.org/metanetx.reaction:MNXR96119	MNXR96119	rxn00237	R00330	ATGDm;NDPK1;NDPK1m;NDPK1n	GDPKIN-RXN	|PPGPPMET-PWY|	ppGpp metabolism	true	83	0	0	0	PPGPPSYN-RXN GTPPYPHOSKIN-RXN GDPPYPHOSKIN-RXN RXN0-6427 GDPKIN-RXN
rxn00239_c0	ATP:GMP phosphotransferase	0.0786706759801064	rxn00239_Shan	"cpd00002[c0],cpd00067[c0],cpd00126[c0],cpd00008[c0],cpd00031[c0]"	"ATP[c0],H+[c0],GMP[c0],ADP[c0],GDP[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn00239	ATP:GMP phosphotransferase	TRUE	-1000	1000	rxn00239_c0	STY1_bin_1_NODE_64_length_45015_cov_21.4951_35866:35339 | STY2_bin_2_NODE_84_length_37718_cov_42.6873_27730:27203 | STY3_bin_1_NODE_74_length_36673_cov_140.444_27761:27234 | STY4_bin_1_NODE_69_length_44927_cov_508.769_35757:35230	GUANYL-KIN-RXN	GMP kinase	2.7.4.8	UniRef90_Q0HZX1	55.367	1.57e-63	211	86	STY1_bin_1_NODE_64_length_45015_cov_21.4951	35866	35339	|PWY-7221|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.4.8;http://identifiers.org/seed.reaction:rxn00239;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00239;http://identifiers.org/kegg.reaction:R00332;http://identifiers.org/bigg.reaction:GK1;http://identifiers.org/bigg.reaction:GK1m;http://identifiers.org/biocyc:META:GUANYL-KIN-RXN;http://identifiers.org/metanetx.reaction:MNXR100144	MNXR100144	rxn00239	R00332	GK1;GK1m	GUANYL-KIN-RXN	|PWY-7221|	guanosine ribonucleotides de novo biosynthesis	true	100	0	0	0	IMP-DEHYDROG-RXN GMP-SYN-GLUT-RXN GUANYL-KIN-RXN GDPKIN-RXN
rxn00247_c0	ATP:oxaloacetate carboxy-lyase (transphosphorylating;phosphoenolpyruvate-forming)	1.60868255276674	rxn00247_Shan	"cpd00002[c0],cpd00032[c0],cpd00008[c0],cpd00011[c0],cpd00061[c0]"	"ATP[c0],Oxaloacetate[c0],ADP[c0],CO2[c0],Phosphoenolpyruvate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn00247	ATP:oxaloacetate carboxy-lyase (transphosphorylating;phosphoenolpyruvate-forming)	FALSE	0	1000	rxn00247_c0	STY1_bin_1_NODE_1049_length_10043_cov_28.7375_8865:7315 | STY2_bin_2_NODE_433_length_15360_cov_41.9226_6680:8230 | STY3_bin_1_NODE_3121_length_6206_cov_103.84_3467:1917 | STY4_bin_1_NODE_659_length_14410_cov_518.272_8460:6910	PEPCARBOXYKIN-RXN	phosphoenolpyruvate carboxykinase (ATP)	4.1.1.49	UniRef90_A1AV24	54.335	0	601	98	STY4_bin_1_NODE_659_length_14410_cov_518.272	8460	6910	|GLUCONEO-PWY|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:4.1.1.49;http://identifiers.org/seed.reaction:rxn00247;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00247;http://identifiers.org/kegg.reaction:R00341;http://identifiers.org/bigg.reaction:PPCK;http://identifiers.org/bigg.reaction:PPCKm;http://identifiers.org/biocyc:META:PEPCARBOXYKIN-RXN;http://identifiers.org/metanetx.reaction:MNXR103099	MNXR103099	rxn00247	R00341	PPCK;PPCKm	PEPCARBOXYKIN-RXN	|GLUCONEO-PWY|	gluconeogenesis I	false	76	0	0	0	F16BDEPHOS-RXN F16ALDOLASE-RXN GAPOXNPHOSPHN-RXN PHOSGLYPHOS-RXN 2PGADEHYDRAT-RXN PEPCARBOXYKIN-RXN MALIC-NADP-RXN TRIOSEPISOMERIZATION-RXN 1.1.1.39-RXN MALATE-DEH-RXN
rxn00285_c0	Succinate:CoA ligase (ADP-forming)	1000	rxn00285_Shan	"cpd00002[c0],cpd00010[c0],cpd00036[c0],cpd00008[c0],cpd00009[c0],cpd00078[c0]"	"ATP[c0],CoA[c0],Succinate[c0],ADP[c0],Phosphate[c0],Succinyl-CoA[c0]"	"-1,-1,-1,1,1,1"	"1,1,1,1,1,1"	rxn00285	Succinate:CoA ligase (ADP-forming)	TRUE	-1000	1000	rxn00285_c0	((STY1_bin_1_NODE_91_length_36376_cov_19.6453_23055:23915 | STY2_bin_2_NODE_40_length_48899_cov_31.3613_24323:25183 | STY3_bin_1_NODE_84_length_34055_cov_126.5_13414:12554 | STY4_bin_1_NODE_67_length_45416_cov_442.926_20733:21593) & (STY1_bin_1_NODE_91_length_36376_cov_19.6453_21837:22958 | STY2_bin_2_NODE_40_length_48899_cov_31.3613_23105:24226 | STY3_bin_1_NODE_84_length_34055_cov_126.5_14632:13511 | STY4_bin_1_NODE_67_length_45416_cov_442.926_19515:20636))	SUCCCOASYN-RXN	succinyl-CoA synthetase	6.2.1.5	tr|B3TZD8|B3TZD8_9BURK	66.667	5.11e-148	461	97	STY4_bin_1_NODE_67_length_45416_cov_442.926	19515	20636	|P23-PWY|	good_blast	keyenzyme	Subunit 2	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.2.1.5;http://identifiers.org/seed.reaction:rxn00285;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00285;http://identifiers.org/kegg.reaction:R00405;http://identifiers.org/bigg.reaction:SUCLm;http://identifiers.org/bigg.reaction:SUCOAS;http://identifiers.org/bigg.reaction:SUCOASm;http://identifiers.org/biocyc:META:SUCCCOASYN-RXN;http://identifiers.org/metanetx.reaction:MNXR104635	MNXR104635	rxn00285	R00405	SUCLm;SUCOAS;SUCOASm	SUCCCOASYN-RXN	|P23-PWY|	reductive TCA cycle I	true	75	0	1	1	FUMHYDR-RXN SUCCCOASYN-RXN ACONITATEHYDR-RXN ACONITATEDEHYDR-RXN ATP-CITRATE-PRO-S--LYASE-RXN PEPCARBOX-RXN ISOCITDEH-RXN MALATE-DEH-RXN R601-RXN
rxn00337_c0	ATP:L-aspartate 4-phosphotransferase	0.213137947746759	rxn00337_Shan	"cpd00002[c0],cpd00041[c0],cpd00008[c0],cpd01977[c0]"	"ATP[c0],L-Aspartate[c0],ADP[c0],4-Phospho-L-aspartate[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00337	ATP:L-aspartate 4-phosphotransferase	TRUE	-1000	1000	rxn00337_c0	STY1_bin_1_NODE_1551_length_8607_cov_17.5972_7243:8442 | STY2_bin_2_NODE_4124_length_5834_cov_29.6257_1368:169 | STY3_bin_1_NODE_3770_length_5728_cov_123.478_4418:5617 | STY4_bin_1_NODE_1357_length_10394_cov_533.19_7707:8906	ASPARTATEKIN-RXN	aspartokinase	2.7.2.4	UniRef90_A4VJB4	61.097	4.11e-149	466	97	STY1_bin_1_NODE_1551_length_8607_cov_17.5972	7243	8442	|DAPLYSINESYN-PWY|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.2.4;http://identifiers.org/seed.reaction:rxn00337;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00337;http://identifiers.org/kegg.reaction:R00480;http://identifiers.org/bigg.reaction:ASPK;http://identifiers.org/bigg.reaction:ASPK_1;http://identifiers.org/biocyc:META:ASPARTATEKIN-RXN;http://identifiers.org/metanetx.reaction:MNXR96085	MNXR96085	rxn00337	R00480	ASPK;ASPK_1	ASPARTATEKIN-RXN	|DAPLYSINESYN-PWY|	L-lysine biosynthesis I	true	100	0	1	1	DIAMINOPIMEPIM-RXN DIAMINOPIMDECARB-RXN SUCCDIAMINOPIMDESUCC-RXN SUCCINYLDIAMINOPIMTRANS-RXN TETHYDPICSUCC-RXN DIHYDRODIPICSYN-RXN ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN ASPARTATEKIN-RXN RXN-14014
rxn00340_c0	L-aspartate:ammonia ligase (AMP-forming)	0.0712837085089664	rxn00340_Shan	"cpd00002[c0],cpd00013[c0],cpd00041[c0],cpd00012[c0],cpd00018[c0],cpd00067[c0],cpd00132[c0]"	"ATP[c0],NH3[c0],L-Aspartate[c0],PPi[c0],AMP[c0],H+[c0],L-Asparagine[c0]"	"-1,-1,-1,1,1,2,1"	"1,1,1,1,1,1,1"	rxn00340	L-aspartate:ammonia ligase (AMP-forming)	FALSE	0	1000	rxn00340_c0	STY1_bin_1_NODE_13_length_102798_cov_19.4395_84028:82256 | STY2_bin_2_NODE_148_length_27612_cov_29.093_27321:25549 | STY3_bin_1_NODE_131_length_26586_cov_125.071_5612:7384 | STY4_bin_1_NODE_9_length_100063_cov_443.882_18785:20557	ASNSYNB-RXN	L-aspartate:L-glutamine amido-ligase (AMP-forming)	6.3.5.4	UniRef90_O05272	30.308	2.41e-72	252	92	STY2_bin_2_NODE_148_length_27612_cov_29.093	27321	25549	|ASPARAGINE-BIOSYNTHESIS|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.5.4;http://identifiers.org/seed.reaction:rxn00340;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00340;http://identifiers.org/kegg.reaction:R00483;http://identifiers.org/bigg.reaction:ASNS2;http://identifiers.org/biocyc:META:ASNSYNA-RXN;http://identifiers.org/metanetx.reaction:MNXR96060	MNXR96060	rxn00340	R00483	ASNS2	ASNSYNA-RXN	|ASPARAGINE-BIOSYNTHESIS|	L-asparagine biosynthesis I	true	100	0	0	0	ASNSYNB-RXN
rxn00351_c0	gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming)	0.001229471508498	rxn00351_Shan	"cpd00002[c0],cpd00033[c0],cpd00506[c0],cpd00008[c0],cpd00009[c0],cpd00042[c0],cpd00067[c0]"	"ATP[c0],Glycine[c0],gamma-Glutamylcysteine[c0],ADP[c0],Phosphate[c0],GSH[c0],H+[c0]"	"-1,-1,-1,1,1,1,1"	"1,1,1,1,1,1,1"	rxn00351	gamma-L-glutamyl-L-cysteine:glycine ligase (ADP-forming)	FALSE	0	1000	rxn00351_c0	STY1_bin_1_NODE_114_length_32138_cov_24.3308_3355:4272 | STY2_bin_2_NODE_248_length_20599_cov_38.8994_20086:19169 | STY3_bin_1_NODE_108_length_29645_cov_149.122_3355:4272 | STY4_bin_1_NODE_62_length_47256_cov_585.375_43902:42985	GLUTATHIONE-SYN-RXN	glutathione synthetase	6.3.2.3	UniRef90_P45480	38.486	1.94e-67	227	98	STY4_bin_1_NODE_62_length_47256_cov_585.375	43902	42985	|GLUTATHIONESYN-PWY|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.2.3;http://identifiers.org/seed.reaction:rxn00351;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00351;http://identifiers.org/kegg.reaction:R00497;http://identifiers.org/bigg.reaction:GTHS;http://identifiers.org/bigg.reaction:GTHS_1;http://identifiers.org/biocyc:META:GLUTATHIONE-SYN-RXN;http://identifiers.org/metanetx.reaction:MNXR100450	MNXR100450	rxn00351	R00497	GTHS;GTHS_1	GLUTATHIONE-SYN-RXN	|GLUTATHIONESYN-PWY|	glutathione biosynthesis	true	100	0	0	0	GLUTCYSLIG-RXN GLUTATHIONE-SYN-RXN
rxn00364_c0	ATP:CMP phosphotransferase	0.101534727334824	rxn00364_Shan	"cpd00002[c0],cpd00046[c0],cpd00067[c0],cpd00008[c0],cpd00096[c0]"	"ATP[c0],CMP[c0],H+[c0],ADP[c0],CDP[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn00364	ATP:CMP phosphotransferase	FALSE	0	1000	rxn00364_c0	STY1_bin_1_NODE_1807_length_8080_cov_24.0202_5124:4561 | STY1_bin_1_NODE_289_length_18488_cov_19.001_12440:13066 | STY2_bin_2_NODE_113_length_31434_cov_32.1565_12440:13066 | STY2_bin_2_NODE_216_length_22236_cov_36.4843_2888:3451 | STY3_bin_1_NODE_186_length_21122_cov_140.601_2909:3472 | STY3_bin_1_NODE_229_length_18616_cov_134.256_12547:13173 | STY4_bin_1_NODE_136_length_33273_cov_501.448_12944:13570 | STY4_bin_1_NODE_2479_length_8160_cov_515.609_5271:4708	RXN-7913	dCMP kinase	2.7.4.25	UniRef90_A3QEC1	49.761	9.83e-56	189	91	STY2_bin_2_NODE_113_length_31434_cov_32.1565	12440	13066	|PWY-7197|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.4.25;http://identifiers.org/seed.reaction:rxn00364;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00364;http://identifiers.org/kegg.reaction:R00512;http://identifiers.org/bigg.reaction:CYTK1;http://identifiers.org/bigg.reaction:CYTK1m;http://identifiers.org/bigg.reaction:CYTK1n;http://identifiers.org/biocyc:META:RXN-11832;http://identifiers.org/metanetx.reaction:MNXR97047	MNXR97047	rxn00364	R00512	CYTK1;CYTK1m;CYTK1n	RXN-11832	|PWY-7197|	pyrimidine deoxyribonucleotide phosphorylation	true	100	0	0	0	DTMPKI-RXN DTMPKI-RXN DTMPKI-RXN RXN-7913 RXN-7913 RXN-7913 DTDPKIN-RXN DCDPKIN-RXN
rxn00392_c0	ATP:riboflavin 5'-phosphotransferase	0.00122947150851554	rxn00392_Shan	"cpd00002[c0],cpd00220[c0],cpd00008[c0],cpd00050[c0],cpd00067[c0]"	"ATP[c0],Riboflavin[c0],ADP[c0],FMN[c0],H+[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn00392	ATP:riboflavin 5'-phosphotransferase	FALSE	0	1000	rxn00392_c0	STY1_bin_1_NODE_110_length_32792_cov_19.5829_22891:23409 | STY2_bin_2_NODE_14_length_71405_cov_33.0306_9855:9337 | STY3_bin_1_NODE_165_length_22735_cov_132.363_12834:13352 | STY4_bin_1_NODE_2_length_187527_cov_473.197_10010:9492	RIBOFLAVINKIN-RXN	riboflavin kinase	2.7.1.26	UniRef90_A4IT50	36.782	2.16e-25	100	92	STY4_bin_1_NODE_2_length_187527_cov_473.197	10010	9492	|PWY-5523|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.1.26;http://identifiers.org/seed.reaction:rxn00392;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00392;http://identifiers.org/kegg.reaction:R00549;http://identifiers.org/bigg.reaction:RBFK;http://identifiers.org/bigg.reaction:RBFKm;http://identifiers.org/biocyc:META:RIBOFLAVINKIN-RXN;http://identifiers.org/metanetx.reaction:MNXR103429	MNXR103429	rxn00392	R00549	RBFK;RBFKm	RIBOFLAVINKIN-RXN	|PWY-5523|	5,6-dimethylbenzimidazole biosynthesis I (aerobic)	false	33	0	1	0	RIBOFLAVINKIN-RXN
rxn00409_c0	ATP:CDP phosphotransferase	0.0935952929313544	rxn00409_Shan	"cpd00002[c0],cpd00096[c0],cpd00008[c0],cpd00052[c0]"	"ATP[c0],CDP[c0],ADP[c0],CTP[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn00409	ATP:CDP phosphotransferase	TRUE	-1000	1000	rxn00409_c0	STY1_bin_1_NODE_437_length_14901_cov_19.1353_12078:11656 | STY2_bin_2_NODE_2368_length_7318_cov_29.0924_4496:4074 | STY3_bin_1_NODE_2186_length_7105_cov_124.182_4343:3921 | STY4_bin_1_NODE_599_length_15021_cov_444.136_12309:11887	GDPKIN-RXN	GDP kinase	2.7.4.6	UniRef90_A1K3Y5	65.248	1.77e-60	199	100	STY4_bin_1_NODE_599_length_15021_cov_444.136	12309	11887	|PPGPPMET-PWY|	good_blast	threshold	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.7.4.6;http://identifiers.org/seed.reaction:rxn00409;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00409;http://identifiers.org/kegg.reaction:R00570;http://identifiers.org/bigg.reaction:NDPK3;http://identifiers.org/bigg.reaction:NDPK3m;http://identifiers.org/bigg.reaction:NDPK3n;http://identifiers.org/biocyc:META:CDPKIN-RXN;http://identifiers.org/metanetx.reaction:MNXR101936	MNXR101936	rxn00409	R00570	NDPK3;NDPK3m;NDPK3n	CDPKIN-RXN	|PPGPPMET-PWY|	ppGpp metabolism	true	83	0	0	0	PPGPPSYN-RXN GTPPYPHOSKIN-RXN GDPPYPHOSKIN-RXN RXN0-6427 GDPKIN-RXN
rxn00410_c0	UTP:ammonia ligase (ADP-forming)	0.0472900011895329	rxn00410_Shan	"cpd00002[c0],cpd00013[c0],cpd00062[c0],cpd00008[c0],cpd00009[c0],cpd00052[c0],cpd00067[c0]"	"ATP[c0],NH3[c0],UTP[c0],ADP[c0],Phosphate[c0],CTP[c0],H+[c0]"	"-1,-1,-1,1,1,1,2"	"1,1,1,1,1,1,1"	rxn00410	UTP:ammonia ligase (ADP-forming)	FALSE	0	1000	rxn00410_c0	STY1_bin_1_NODE_249_length_20133_cov_19.4071_16310:17941 | STY2_bin_2_NODE_261_length_20196_cov_31.3094_3812:2181 | STY3_bin_1_NODE_202_length_20119_cov_129.429_3802:2171 | STY4_bin_1_NODE_351_length_20317_cov_441.128_16494:18125	CTPSYN-RXN	CTP synthetase	6.3.4.2	UniRef90_A1WWZ4	68.44	0	741	98	STY3_bin_1_NODE_202_length_20119_cov_129.429	3802	2171	|PWY-7176|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:6.3.4.2;http://identifiers.org/seed.reaction:rxn00410;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00410;http://identifiers.org/kegg.reaction:R00571;http://identifiers.org/bigg.reaction:CTPS1;http://identifiers.org/biocyc:META:RXN-14325;http://identifiers.org/metanetx.reaction:MNXR96944	MNXR96944	rxn00410	R00571	CTPS1	RXN-14325	|PWY-7176|	UTP and CTP de novo biosynthesis	true	100	0	0	0	RXN-12002 RXN-12002 UDPKIN-RXN CTPSYN-RXN
