target_rxn_IDs	target_rxn_name	flux	Rid	met_id	met_name	met_Scoef	met_comp	react_id	react_name	react_rev	lowbnd	uppbnd	react_id	gpr	rxn	name	ec	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	blast.status	pathway.status	complex	exception	complex.status	gs.origin	annotation	MNX_ID	seedID	keggID	biggID	biocycID	ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
rxn00997_c0	Phenyllactate:NAD+ oxidoreductase	1000	rxn00997_Shan	"cpd00003[c0],cpd03331[c0],cpd00004[c0],cpd00067[c0],cpd00143[c0]"	"NAD[c0],PLCT[c0],NADH[c0],H+[c0],Phenylpyruvate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn00997	Phenyllactate:NAD+ oxidoreductase	TRUE	-1000	1000	rxn00997_c0	STY1_bin_1_NODE_1211_length_9432_cov_20.2969_6881:6009 | STY1_bin_1_NODE_39_length_59469_cov_18.2663_41796:42710 | STY2_bin_2_NODE_1281_length_9456_cov_38.5229_2455:3327 | STY2_bin_2_NODE_20_length_59484_cov_29.3548_39625:40395 | STY3_bin_1_NODE_932_length_9822_cov_129.565_2918:3760 | STY4_bin_1_NODE_1723_length_9493_cov_508.742_7038:6166 | STY4_bin_1_NODE_4_length_120519_cov_465.846_71767:72681	HYDROXYPHENYLPYRUVATE-REDUCTASE-RXN	3-(4-hydroxyphenyl)pyruvate reductase	1.1.1.110	sp|G9EZR6|FLDH_CLOS3	30.315	2.32e-25	105	73	STY4_bin_1_NODE_4_length_120519_cov_465.846	71929	72645	|PWY-5754|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.110;http://identifiers.org/seed.reaction:rxn00997;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00997;http://identifiers.org/metanetx.reaction:MNXR106955	MNXR106955	rxn00997	NA	NA	NA	|PWY-5754|	4-hydroxybenzoate biosynthesis I (eukaryotes)	false	62	1	0	0	HYDROXYPHENYLPYRUVATE-REDUCTASE-RXN TYROSINE-AMINOTRANSFERASE-RXN HYDROXYBENZALDEHYDE-OXIDATION-NAD-RXN RXN-19897
rxn00998_c0	Phenyllactate:NADP+ oxidoreductase	-1000	rxn00998_Shan	"cpd00006[c0],cpd03331[c0],cpd00005[c0],cpd00067[c0],cpd00143[c0]"	"NADP[c0],PLCT[c0],NADPH[c0],H+[c0],Phenylpyruvate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn00998	Phenyllactate:NADP+ oxidoreductase	TRUE	-1000	1000	rxn00998_c0	STY1_bin_1_NODE_1211_length_9432_cov_20.2969_6881:6009 | STY1_bin_1_NODE_39_length_59469_cov_18.2663_41796:42710 | STY2_bin_2_NODE_1281_length_9456_cov_38.5229_2455:3327 | STY2_bin_2_NODE_20_length_59484_cov_29.3548_39625:40395 | STY3_bin_1_NODE_932_length_9822_cov_129.565_2918:3760 | STY4_bin_1_NODE_1723_length_9493_cov_508.742_7038:6166 | STY4_bin_1_NODE_4_length_120519_cov_465.846_71767:72681	HYDROXYPHENYLPYRUVATE-REDUCTASE-RXN	3-(4-hydroxyphenyl)pyruvate reductase	1.1.1.110	sp|G9EZR6|FLDH_CLOS3	30.315	2.32e-25	105	73	STY4_bin_1_NODE_4_length_120519_cov_465.846	71929	72645	|PWY-5754|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.110;http://identifiers.org/seed.reaction:rxn00998;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn00998;http://identifiers.org/metanetx.reaction:MNXR106956	MNXR106956	rxn00998	NA	NA	NA	|PWY-5754|	4-hydroxybenzoate biosynthesis I (eukaryotes)	false	62	1	0	0	HYDROXYPHENYLPYRUVATE-REDUCTASE-RXN TYROSINE-AMINOTRANSFERASE-RXN HYDROXYBENZALDEHYDE-OXIDATION-NAD-RXN RXN-19897
rxn01011_c0	D-Glycerate:NAD+ 2-oxidoreductase	1000	rxn01011_Shan	"cpd00003[c0],cpd00223[c0],cpd00004[c0],cpd00067[c0],cpd00145[c0]"	"NAD[c0],Glycerate[c0],NADH[c0],H+[c0],Hydroxypyruvate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01011	D-Glycerate:NAD+ 2-oxidoreductase	TRUE	-1000	1000	rxn01011_c0	STY1_bin_1_NODE_110_length_32792_cov_19.5829_1092:232 | STY1_bin_1_NODE_1211_length_9432_cov_20.2969_6830:6003 | STY1_bin_1_NODE_376_length_16151_cov_28.1383_1322:2212 | STY1_bin_1_NODE_39_length_59469_cov_18.2663_41796:42710 | STY2_bin_2_NODE_1281_length_9456_cov_38.5229_2506:3333 | STY2_bin_2_NODE_14_length_71405_cov_33.0306_32855:33751 | STY2_bin_2_NODE_20_length_59484_cov_29.3548_39625:40395 | STY3_bin_1_NODE_329_length_15267_cov_146.994_2908:1985 | STY3_bin_1_NODE_347_length_14913_cov_134.15_13744:12854 | STY3_bin_1_NODE_41_length_46589_cov_131.048_39508:40422 | STY3_bin_1_NODE_662_length_11154_cov_139.934_10246:11142 | STY3_bin_1_NODE_932_length_9822_cov_129.565_2918:3760 | STY4_bin_1_NODE_1723_length_9493_cov_508.742_6987:6160 | STY4_bin_1_NODE_2_length_187527_cov_473.197_33002:33898 | STY4_bin_1_NODE_4_length_120519_cov_465.846_71767:72681 | STY4_bin_1_NODE_585_length_15187_cov_463.553_13758:12868	rxn00324	Glyoxylate reductase	1.1.1.26	UniRef50_A0A380QW88	43.463	6.29e-80	263	88	STY3_bin_1_NODE_932_length_9822_cov_129.565	2918	3760	seed.pwy72	bad_blast	threshold	NA	1	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.26;http://identifiers.org/seed.reaction:rxn01011;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01011;http://identifiers.org/kegg.reaction:R01388;http://identifiers.org/bigg.reaction:GLYCDH_1;http://identifiers.org/bigg.reaction:HPYRRx;http://identifiers.org/biocyc:META:GLYCERATE-DEHYDROGENASE-RXN;http://identifiers.org/metanetx.reaction:MNXR100325	MNXR100325	rxn01011	R01388	GLYCDH_1;HPYRRx	GLYCERATE-DEHYDROGENASE-RXN	seed.pwy72	Glycolate, glyoxylate interconversions	true	81	0	0	0	rxn01053 rxn00979 rxn08655 rxn08655 rxn00333 rxn00333 rxn00324 rxn00330 rxn00980
rxn01013_c0	D-Glycerate:NADP+ 2-oxidoreductase	-1000	rxn01013_Shan	"cpd00006[c0],cpd00223[c0],cpd00005[c0],cpd00067[c0],cpd00145[c0]"	"NADP[c0],Glycerate[c0],NADPH[c0],H+[c0],Hydroxypyruvate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01013	D-Glycerate:NADP+ 2-oxidoreductase	TRUE	-1000	1000	rxn01013_c0	STY1_bin_1_NODE_110_length_32792_cov_19.5829_1092:232 | STY1_bin_1_NODE_1211_length_9432_cov_20.2969_6830:6003 | STY1_bin_1_NODE_376_length_16151_cov_28.1383_1322:2212 | STY1_bin_1_NODE_39_length_59469_cov_18.2663_41796:42710 | STY2_bin_2_NODE_1281_length_9456_cov_38.5229_2506:3333 | STY2_bin_2_NODE_14_length_71405_cov_33.0306_32855:33751 | STY2_bin_2_NODE_20_length_59484_cov_29.3548_39625:40395 | STY3_bin_1_NODE_329_length_15267_cov_146.994_2908:1985 | STY3_bin_1_NODE_347_length_14913_cov_134.15_13744:12854 | STY3_bin_1_NODE_41_length_46589_cov_131.048_39508:40422 | STY3_bin_1_NODE_662_length_11154_cov_139.934_10246:11142 | STY3_bin_1_NODE_932_length_9822_cov_129.565_2963:3790 | STY4_bin_1_NODE_1723_length_9493_cov_508.742_6987:6160 | STY4_bin_1_NODE_2_length_187527_cov_473.197_33002:33898 | STY4_bin_1_NODE_4_length_120519_cov_465.846_71767:72681 | STY4_bin_1_NODE_585_length_15187_cov_463.553_13758:12868	HYDROXYPYRUVATE-REDUCTASE-RXN	hydroxypyruvate reductase Me	1.1.1.81	UniRef90_A1JRR3	44.04	2.22e-68	229	96	STY1_bin_1_NODE_376_length_16151_cov_28.1383	1322	2212	|PWY-1622|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.81;http://identifiers.org/seed.reaction:rxn01013;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01013;http://identifiers.org/kegg.reaction:R01392;http://identifiers.org/bigg.reaction:GLYCOR_nadp;http://identifiers.org/bigg.reaction:HPYRRy;http://identifiers.org/biocyc:META:RXN0-300;http://identifiers.org/metanetx.reaction:MNXR100336	MNXR100336	rxn01013	R01392	GLYCOR_nadp;HPYRRy	RXN0-300	|PWY-1622|	formaldehyde assimilation I (serine pathway)	false	75	1	4	3	MALATE--COA-LIGASE-RXN PEPCARBOX-RXN RXN-15513 2PGADEHYDRAT-RXN HYDROXYPYRUVATE-REDUCTASE-RXN GKI-RXN MALATE-DEH-RXN GLYOHMETRANS-RXN
rxn01018_c0	carbamoyl-phosphate:L-aspartate carbamoyltransferase	0.0974779867959796	rxn01018_Shan	"cpd00041[c0],cpd00146[c0],cpd00009[c0],cpd00067[c0],cpd00343[c0]"	"L-Aspartate[c0],Carbamoylphosphate[c0],Phosphate[c0],H+[c0],N-Carbamoyl-L-aspartate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01018	carbamoyl-phosphate:L-aspartate carbamoyltransferase	TRUE	-1000	1000	rxn01018_c0	((STY1_bin_1_NODE_2674_length_6945_cov_22.9293_2404:1502 | STY2_bin_2_NODE_277_length_19354_cov_43.0234_17310:18212 | STY3_bin_1_NODE_12018_length_3454_cov_149.611_2358:1456 | STY4_bin_1_NODE_177_length_30030_cov_539.334_27534:28436) & (STY1_bin_1_NODE_623_length_12472_cov_21.9865_6961:7851 | STY2_bin_2_NODE_227_length_21628_cov_37.4962_2104:1214 | STY3_bin_1_NODE_1039_length_9424_cov_144.752_6441:7331 | STY4_bin_1_NODE_135_length_33339_cov_504.08_29544:30434))	ASPCARBTRANS-RXN	aspartate carbamoyltransferase	2.1.3.2	UniRef90_A1U761	63.072	6.72e-122	384	91	STY2_bin_2_NODE_277_length_19354_cov_43.0234	17310	18212	|PWY-5686|	good_blast	full	Subunit undefined	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.1.3.2;http://identifiers.org/seed.reaction:rxn01018;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01018;http://identifiers.org/kegg.reaction:R01397;http://identifiers.org/bigg.reaction:ASPCT;http://identifiers.org/bigg.reaction:ASPCT_1;http://identifiers.org/bigg.reaction:ASPCTm;http://identifiers.org/bigg.reaction:ASPCTn;http://identifiers.org/biocyc:META:ASPCARBTRANS-RXN;http://identifiers.org/metanetx.reaction:MNXR96080	MNXR96080	rxn01018	R01397	ASPCT;ASPCT_1;ASPCTm;ASPCTn	ASPCARBTRANS-RXN	|PWY-5686|	UMP biosynthesis I	true	100	0	1	1	CARBPSYN-RXN ASPCARBTRANS-RXN DIHYDROOROT-RXN OROPRIBTRANS-RXN OROTPDECARB-RXN DIHYDROOROTATE-DEHYDROGENASE-RXN
rxn01019_c0	Carbamoyl-phosphate:L-ornithine carbamoyltransferase	1000	rxn01019_Shan	"cpd00064[c0],cpd00146[c0],cpd00009[c0],cpd00067[c0],cpd00274[c0]"	"Ornithine[c0],Carbamoylphosphate[c0],Phosphate[c0],H+[c0],Citrulline[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01019	Carbamoyl-phosphate:L-ornithine carbamoyltransferase	TRUE	-1000	1000	rxn01019_c0	((STY1_bin_1_NODE_2674_length_6945_cov_22.9293_2404:1502 | STY2_bin_2_NODE_277_length_19354_cov_43.0234_17310:18212 | STY3_bin_1_NODE_12018_length_3454_cov_149.611_2358:1456 | STY4_bin_1_NODE_177_length_30030_cov_539.334_27534:28436) & (STY1_bin_1_NODE_623_length_12472_cov_21.9865_6961:7851 | STY2_bin_2_NODE_227_length_21628_cov_37.4962_2104:1214 | STY3_bin_1_NODE_1039_length_9424_cov_144.752_6441:7331 | STY4_bin_1_NODE_135_length_33339_cov_504.08_29544:30434))	ORNCARBAMTRANSFER-RXN	ornithine carbamoyltransferase	2.1.3.3	UniRef90_A1U324	53.872	2.23e-102	327	97	STY1_bin_1_NODE_623_length_12472_cov_21.9865	6961	7851	|ARGSYNBSUB-PWY|	good_blast	full	Subunit undefined	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:2.1.3.3;http://identifiers.org/seed.reaction:rxn01019;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01019;http://identifiers.org/kegg.reaction:R01398;http://identifiers.org/bigg.reaction:OCBT;http://identifiers.org/bigg.reaction:OCBT_1;http://identifiers.org/bigg.reaction:OCBTm;http://identifiers.org/bigg.reaction:OCT;http://identifiers.org/bigg.reaction:OCTh;http://identifiers.org/bigg.reaction:OCTm;http://identifiers.org/biocyc:META:ORNCARBAMTRANSFER-RXN;http://identifiers.org/biocyc:META:RXN-13482;http://identifiers.org/metanetx.reaction:MNXR102137	MNXR102137	rxn01019	R01398	OCBT;OCBT_1;OCBTm;OCT;OCTh;OCTm	ORNCARBAMTRANSFER-RXN;RXN-13482	|ARGSYNBSUB-PWY|	L-arginine biosynthesis II (acetyl cycle)	true	100	0	2	2	ARGSUCCINSYN-RXN ARGSUCCINLYA-RXN ORNCARBAMTRANSFER-RXN ACETYLORNTRANSAM-RXN N-ACETYLGLUTPREDUCT-RXN ACETYLGLUTKIN-RXN GLUTAMATE-N-ACETYLTRANSFERASE-RXN CARBPSYN-RXN N-ACETYLTRANSFER-RXN
rxn01027_c0	5,6-Dihydrothymine:NAD+ oxidoreductase	1000	rxn01027_Shan	"cpd00003[c0],cpd00673[c0],cpd00004[c0],cpd00067[c0],cpd00151[c0]"	"NAD[c0],Dihydrothymine[c0],NADH[c0],H+[c0],Thymine[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01027	5,6-Dihydrothymine:NAD+ oxidoreductase	TRUE	-1000	1000	rxn01027_c0	((STY1_bin_1_NODE_680_length_11896_cov_19.1536_3839:2457 | STY1_bin_1_NODE_97_length_34764_cov_23.4034_15452:16702 | STY2_bin_2_NODE_17_length_65616_cov_40.1088_18578:17328 | STY2_bin_2_NODE_820_length_11351_cov_32.12_3223:1841 | STY3_bin_1_NODE_1076_length_9341_cov_141.82_6159:7541 | STY3_bin_1_NODE_83_length_34728_cov_147.61_19303:18053 | STY4_bin_1_NODE_1052_length_11532_cov_472.031_8302:9684 | STY4_bin_1_NODE_22_length_67542_cov_591.459_20519:19269) & (STY1_bin_1_NODE_97_length_34764_cov_23.4034_16710:17924 | STY2_bin_2_NODE_17_length_65616_cov_40.1088_17320:16106 | STY3_bin_1_NODE_83_length_34728_cov_147.61_18045:16831 | STY4_bin_1_NODE_22_length_67542_cov_591.459_19261:18047))	R00977	5,6-dihydrouracil:NAD+ oxidoreductase	1.3.1.1	UniRef90_Q8X643	40.098	9.96e-97	315	98	STY3_bin_1_NODE_83_length_34728_cov_147.61	18045	16831	map00240	good_blast	NA	Subunit PreA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.3.1.1;http://identifiers.org/seed.reaction:rxn01027;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01027;http://identifiers.org/kegg.reaction:R01414;http://identifiers.org/bigg.reaction:r0330;http://identifiers.org/bigg.reaction:r0331;http://identifiers.org/biocyc:META:RXN0-6565;http://identifiers.org/metanetx.reaction:MNXR105323	MNXR105323	rxn01027	R01414	r0330;r0331	RXN0-6565	map00240	Pyrimidine metabolism	false	63	8	0	0	R08363 R00977 R01869 R01415 R01868 R01867 R02101 R01397 R02294 R08231 R02296 R01969 R02806 R00966 R00185 R11891 R00158 R00512 R11894 R02098 R10813 R11029 R00437 R01569 R01562 R03423 R01273 R04666 R03055 R01993 R00568 R11896 R00086 R00103 R00965 R00573 R07641 R00442
rxn01028_c0	5,6-Dihydrothymine:NADP+ oxidoreductase	-1000	rxn01028_Shan	"cpd00006[c0],cpd00673[c0],cpd00005[c0],cpd00067[c0],cpd00151[c0]"	"NADP[c0],Dihydrothymine[c0],NADPH[c0],H+[c0],Thymine[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01028	5,6-Dihydrothymine:NADP+ oxidoreductase	TRUE	-1000	1000	rxn01028_c0	((STY1_bin_1_NODE_680_length_11896_cov_19.1536_3839:2457 | STY1_bin_1_NODE_97_length_34764_cov_23.4034_15416:16693 | STY2_bin_2_NODE_17_length_65616_cov_40.1088_18614:17337 | STY2_bin_2_NODE_820_length_11351_cov_32.12_3223:1841 | STY3_bin_1_NODE_1076_length_9341_cov_141.82_6159:7541 | STY3_bin_1_NODE_83_length_34728_cov_147.61_19339:18062 | STY4_bin_1_NODE_1052_length_11532_cov_472.031_8302:9684 | STY4_bin_1_NODE_22_length_67542_cov_591.459_20555:19278) & (STY1_bin_1_NODE_97_length_34764_cov_23.4034_16704:17900 | STY2_bin_2_NODE_17_length_65616_cov_40.1088_17326:16130 | STY3_bin_1_NODE_83_length_34728_cov_147.61_18051:16855 | STY4_bin_1_NODE_22_length_67542_cov_591.459_19267:18071))	1.3.1.2-RXN	dihydrouracil dehydrogenase	1.3.1.2	tr|Q846U6|Q846U6_9BACL	59.204	2.99e-144	452	94	STY4_bin_1_NODE_22_length_67542_cov_591.459	19267	18071	|PWY-3982|	good_blast	full	Subunit undefined	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.3.1.2;http://identifiers.org/seed.reaction:rxn01028;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01028;http://identifiers.org/bigg.reaction:DURAD2;http://identifiers.org/biocyc:META:RXN-11209;http://identifiers.org/metanetx.reaction:MNXR97815	MNXR97815	rxn01028	NA	DURAD2	RXN-11209	|PWY-3982|	uracil degradation I (reductive)	true	100	0	0	0	1.3.1.2-RXN DIHYDROPYRIMIDINASE-RXN BETA-UREIDOPROPIONASE-RXN
rxn01032_c0	Benzaldehyde:NAD+ oxidoreductase	1000	rxn01032_Shan	"cpd00001[c0],cpd00003[c0],cpd00225[c0],cpd00004[c0],cpd00067[c0],cpd00153[c0]"	"H2O[c0],NAD[c0],Benzaldehyde[c0],NADH[c0],H+[c0],Benzoate[c0]"	"-1,-1,-1,1,2,1"	"1,1,1,1,1,1"	rxn01032	Benzaldehyde:NAD+ oxidoreductase	TRUE	-1000	1000	rxn01032_c0	STY1_bin_1_NODE_162_length_26522_cov_21.4399_12693:11245 | STY1_bin_1_NODE_21_length_76331_cov_22.1833_54549:51574 | STY1_bin_1_NODE_391_length_15900_cov_20.8451_9021:7576 | STY2_bin_2_NODE_155_length_26797_cov_38.2147_14535:15983 | STY2_bin_2_NODE_539_length_13750_cov_35.6296_6363:7808 | STY2_bin_2_NODE_57_length_44299_cov_31.9822_20157:23132 | STY3_bin_1_NODE_1789_length_7634_cov_139.097_2577:1129 | STY3_bin_1_NODE_632_length_11389_cov_130.119_4806:3361 | STY3_bin_1_NODE_737_length_10747_cov_130.66_3174:199 | STY4_bin_1_NODE_113_length_35536_cov_470.036_9297:10745 | STY4_bin_1_NODE_11_length_92275_cov_574.104_9726:8281 | STY4_bin_1_NODE_43_length_53747_cov_521.283_9484:7967 | STY4_bin_1_NODE_59_length_49303_cov_463.386_28506:25531	RXN-663	cumic aldehyde dehydrogenase	1.2.1.29	UniRef50_A0A1X2DRT9	34.69	4.22e-81	273	96	STY2_bin_2_NODE_155_length_26797_cov_38.2147	14595	15968	|PWY-741|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.2.1.29;http://identifiers.org/seed.reaction:rxn01032;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01032;http://identifiers.org/kegg.reaction:R01419;http://identifiers.org/kegg.reaction:R01486;http://identifiers.org/bigg.reaction:BZDH;http://identifiers.org/biocyc:META:BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN;http://identifiers.org/metanetx.reaction:MNXR96365	MNXR96365	rxn01032	R01419;R01486	BZDH	BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN	|PWY-741|	p-cymene degradation to p-cumate	false	66	0	1	0	RXN-662 RXN-663
rxn01033_c0	benzaldehyde:NADP+ oxidoreductase	-1000	rxn01033_Shan	"cpd00001[c0],cpd00006[c0],cpd00225[c0],cpd00005[c0],cpd00067[c0],cpd00153[c0]"	"H2O[c0],NADP[c0],Benzaldehyde[c0],NADPH[c0],H+[c0],Benzoate[c0]"	"-1,-1,-1,1,2,1"	"1,1,1,1,1,1"	rxn01033	benzaldehyde:NADP+ oxidoreductase	TRUE	-1000	1000	rxn01033_c0	STY1_bin_1_NODE_162_length_26522_cov_21.4399_12693:11245 | STY1_bin_1_NODE_391_length_15900_cov_20.8451_9021:7576 | STY2_bin_2_NODE_155_length_26797_cov_38.2147_14535:15983 | STY2_bin_2_NODE_539_length_13750_cov_35.6296_6363:7808 | STY3_bin_1_NODE_1789_length_7634_cov_139.097_2577:1129 | STY3_bin_1_NODE_632_length_11389_cov_130.119_4806:3361 | STY4_bin_1_NODE_113_length_35536_cov_470.036_9297:10745 | STY4_bin_1_NODE_11_length_92275_cov_574.104_9726:8281	3-OH-BENZALDEHYDE-DEHYDROG-NADP+-RXN	3-hydroxybenzaldehyde dehydrogenase	1.2.1.7	UniRef90_Q84DC3	30.939	3.14e-34	134	79	STY1_bin_1_NODE_162_length_26522_cov_21.4399	12303	11257	|M-CRESOL-DEGRADATION-PWY|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.2.1.7;http://identifiers.org/seed.reaction:rxn01033;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01033;http://identifiers.org/kegg.reaction:R01420;http://identifiers.org/biocyc:META:BENZALDEHYDE-DEHYDROGENASE-NADP+-RXN;http://identifiers.org/metanetx.reaction:MNXR106982	MNXR106982	rxn01033	R01420	NA	BENZALDEHYDE-DEHYDROGENASE-NADP+-RXN	|M-CRESOL-DEGRADATION-PWY|	m-cresol degradation	false	60	1	0	0	BENZYL-ALCOHOL-DEHYDROGENASE-RXN 3-OH-BENZALDEHYDE-DEHYDROG-NADP+-RXN
rxn01041_c0	D-xylose:NAD+ 1-oxidoreductase	1000	rxn01041_Shan	"cpd00003[c0],cpd00154[c0],cpd00004[c0],cpd00067[c0],cpd01527[c0]"	"NAD[c0],Xylose[c0],NADH[c0],H+[c0],D-Xylonolactone[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01041	D-xylose:NAD+ 1-oxidoreductase	TRUE	-1000	1000	rxn01041_c0	STY1_bin_1_NODE_50_length_52608_cov_18.6875_15432:14698 | STY3_bin_1_NODE_1620_length_7925_cov_70.823_5377:6111	D-XYLOSE-1-DEHYDROGENASE-RXN	D-xylose dehydrogenase	1.1.1.175	UniRef90_B8H1Z0	34.091	1.42e-24	100	71	STY1_bin_1_NODE_50_length_52608_cov_18.6875	15222	14701	|PWY-8020|	good_blast	threshold	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.175;http://identifiers.org/seed.reaction:rxn01041;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01041;http://identifiers.org/kegg.reaction:R01429;http://identifiers.org/metanetx.reaction:MNXR106988	MNXR106988	rxn01041	R01429	NA	NA	|PWY-8020|	D-xylose degradation V	true	80	0	1	1	RXN-12246 XYLONATE-DEHYDRATASE-RXN 25-DIOXOVALERATE-DEHYDROGENASE-RXN D-XYLOSE-1-DEHYDROGENASE-RXN
rxn01043_c0	xylitol:NADP+ oxidoreductase	1000	rxn01043_Shan	"cpd00006[c0],cpd00306[c0],cpd00005[c0],cpd00067[c0],cpd00154[c0]"	"NADP[c0],Xylitol[c0],NADPH[c0],H+[c0],Xylose[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01043	xylitol:NADP+ oxidoreductase	TRUE	-1000	1000	rxn01043_c0	STY3_bin_1_NODE_477_length_12807_cov_140.742_9315:10247	RXN-8772	L-arabinose reductase	1.1.1.21	UniRef50_A0A1S0WGM6	31.118	1.21e-28	114	95	STY3_bin_1_NODE_477_length_12807_cov_140.742	9315	10247	|PWY-5515|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.21;http://identifiers.org/seed.reaction:rxn01043;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01043;http://identifiers.org/kegg.reaction:R01431;http://identifiers.org/bigg.reaction:XYLR;http://identifiers.org/bigg.reaction:XYLR_cho;http://identifiers.org/biocyc:META:RXN-8773;http://identifiers.org/metanetx.reaction:MNXR105261	MNXR105261	rxn01043	R01431	XYLR;XYLR_cho	RXN-8773	|PWY-5515|	L-arabinose degradation II	true	100	0	0	0	RXN-8772 L-ARABINITOL-4-DEHYDROGENASE-RXN L-XYLULOSE-REDUCTASE-RXN
rxn01045_c0	L-Valine:NAD+ oxidoreductase(deaminating)	-0.125135593103096	rxn01045_Shan	"cpd00001[c0],cpd00003[c0],cpd00156[c0],cpd00004[c0],cpd00013[c0],cpd00067[c0],cpd00123[c0]"	"H2O[c0],NAD[c0],L-Valine[c0],NADH[c0],NH3[c0],H+[c0],3-Methyl-2-oxobutanoate[c0]"	"-1,-1,-1,1,1,1,1"	"1,1,1,1,1,1,1"	rxn01045	L-Valine:NAD+ oxidoreductase(deaminating)	TRUE	-1000	1000	rxn01045_c0		R00145	alpha-amino acid:NAD+ oxidoreductase (deaminating)	1.4.1.9		NA	NA	NA	NA		NA	NA	map00290	no_blast	threshold	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.4.1.9;http://identifiers.org/seed.reaction:rxn01045;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01045;http://identifiers.org/kegg.reaction:R01434;http://identifiers.org/bigg.reaction:VALDHr;http://identifiers.org/biocyc:META:RXN-13184;http://identifiers.org/metanetx.reaction:MNXR105183	MNXR105183	rxn01045	R01434	VALDHr	RXN-13184	map00290	Valine, leucine and isoleucine biosynthesis	true	80	1	0	0	R00994 R03051 R00014 R07399 R01213 R01214 R01215 R10170 R03898 R05070 R00220
