target_rxn_IDs	target_rxn_name	flux	Rid	met_id	met_name	met_Scoef	met_comp	react_id	react_name	react_rev	lowbnd	uppbnd	react_id	gpr	rxn	name	ec	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	blast.status	pathway.status	complex	exception	complex.status	gs.origin	annotation	MNX_ID	seedID	keggID	biggID	biocycID	ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
rxn01584_c0	20alpha-Hydroxy-4-pregnen-3-one:NADP+ 20-oxidoreductase	-1000	rxn01584_Shan	"cpd00005[c0],cpd00067[c0],cpd00325[c0],cpd00006[c0],cpd02499[c0]"	"NADPH[c0],H+[c0],Progesterone[c0],NADP[c0],20alpha-Hydroxyprogesterone[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn01584	20alpha-Hydroxy-4-pregnen-3-one:NADP+ 20-oxidoreductase	TRUE	-1000	1000	rxn01584_c0	STY3_bin_1_NODE_477_length_12807_cov_140.742_9327:10247	R02207	20alpha-Hydroxy-4-pregnen-3-one:NAD+ 20-oxidoreductase	1.1.1.149	UniRef50_A0A083ZNP8	42.208	1.1e-69	234	91	STY3_bin_1_NODE_477_length_12807_cov_140.742	9336	10238	map00140	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.149;http://identifiers.org/seed.reaction:rxn01584;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01584;http://identifiers.org/kegg.reaction:R02209;http://identifiers.org/metanetx.reaction:MNXR107375	MNXR107375	rxn01584	R02209	NA	NA	map00140	Steroid hormone biosynthesis	false	20	19	0	0	R09420 R02207 R01836 R04831 R04681 R01383 R04856 R08941
rxn01587_c0	Pregnenolone:NADP+ 3-oxidoreductase	1000	rxn01587_Shan	"cpd00006[c0],cpd01342[c0],cpd00005[c0],cpd00067[c0],cpd00325[c0]"	"NADP[c0],Pregnenolone[c0],NADPH[c0],H+[c0],Progesterone[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01587	Pregnenolone:NADP+ 3-oxidoreductase	TRUE	-1000	1000	rxn01587_c0	STY1_bin_1_NODE_26_length_72910_cov_20.1249_37947:38702 | STY1_bin_1_NODE_26_length_72910_cov_20.1249_46447:45692 | STY1_bin_1_NODE_26_length_72910_cov_20.1249_39498:38722 | STY1_bin_1_NODE_80_length_38672_cov_16.9436_31328:32050 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_19462:18707 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_10962:11717 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_17911:18687 | STY2_bin_2_NODE_3_length_112532_cov_30.2027_31473:32195 | STY3_bin_1_NODE_449_length_13120_cov_133.046_10781:10059 | STY3_bin_1_NODE_94_length_32747_cov_133.485_13892:14647 | STY3_bin_1_NODE_94_length_32747_cov_133.485_23045:22290 | STY3_bin_1_NODE_94_length_32747_cov_133.485_15443:14667 | STY4_bin_1_NODE_2_length_187527_cov_473.197_149745:148990 | STY4_bin_1_NODE_2_length_187527_cov_473.197_141247:142002 | STY4_bin_1_NODE_2_length_187527_cov_473.197_148194:148970 | STY4_bin_1_NODE_5_length_111668_cov_444.387_80326:79604	RXN-12747	5-hydroxy-3-[(3aS,4S,5R,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl-CoA 5-dehydrogenase	1.1.1.145	tr|I6YCF0|I6YCF0_MYCTU	36.073	7.45e-27	107	84	STY4_bin_1_NODE_2_length_187527_cov_473.197	149670	149023	|PWY-6944|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.145;http://identifiers.org/seed.reaction:rxn01587;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA	|PWY-6944|	androstenedione degradation	false	45	2	0	0	RXN-12736 RXN-12746 RXN-12747 RXN-12750 RXN-12751 RXN-19797 RXN-19800 RXN-19803 RXN-19804
rxn01643_c0	L-Aspartate-4-semialdehyde:NADP+ oxidoreductase (phosphorylating)	-1000	rxn01643_Shan	"cpd00006[c0],cpd00009[c0],cpd00346[c0],cpd00005[c0],cpd00067[c0],cpd01977[c0]"	"NADP[c0],Phosphate[c0],L-Aspartate4-semialdehyde[c0],NADPH[c0],H+[c0],4-Phospho-L-aspartate[c0]"	"-1,-1,-1,1,1,1"	"1,1,1,1,1,1"	rxn01643	L-Aspartate-4-semialdehyde:NADP+ oxidoreductase (phosphorylating)	TRUE	-1000	1000	rxn01643_c0	STY1_bin_1_NODE_75_length_40563_cov_18.4868_22983:22027 | STY2_bin_2_NODE_120_length_30551_cov_29.619_16559:17515 | STY3_bin_1_NODE_98_length_31556_cov_132.868_16542:17498 | STY4_bin_1_NODE_43_length_53747_cov_521.283_33004:32048	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	aspartate-semialdehyde dehydrogenase	1.2.1.11	UniRef90_O31219	60.436	2.83e-129	406	93	STY3_bin_1_NODE_98_length_31556_cov_132.868	16542	17498	|DAPLYSINESYN-PWY|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.2.1.11;http://identifiers.org/seed.reaction:rxn01643;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01643;http://identifiers.org/kegg.reaction:R02291;http://identifiers.org/bigg.reaction:ASAD;http://identifiers.org/bigg.reaction:ASADH;http://identifiers.org/bigg.reaction:ASADi;http://identifiers.org/biocyc:META:ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN;http://identifiers.org/metanetx.reaction:MNXR96039	MNXR96039	rxn01643	R02291	ASAD;ASADH;ASADi	ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN	|DAPLYSINESYN-PWY|	L-lysine biosynthesis I	true	100	0	1	1	DIAMINOPIMEPIM-RXN DIAMINOPIMDECARB-RXN SUCCDIAMINOPIMDESUCC-RXN SUCCINYLDIAMINOPIMTRANS-RXN TETHYDPICSUCC-RXN DIHYDRODIPICSYN-RXN ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN ASPARTATEKIN-RXN RXN-14014
rxn01663_c0	N6-(L-1,3-Dicarboxypropyl)-L-lysine:NADP+ oxidoreductase	999.911786535577	rxn01663_Shan	"cpd00001[c0],cpd00006[c0],cpd00351[c0],cpd00005[c0],cpd00023[c0],cpd00067[c0],cpd02522[c0]"	"H2O[c0],NADP[c0],Saccharopine[c0],NADPH[c0],L-Glutamate[c0],H+[c0],2-Aminoadipate 6-semialdehyde[c0]"	"-1,-1,-1,1,1,1,1"	"1,1,1,1,1,1,1"	rxn01663	N6-(L-1,3-Dicarboxypropyl)-L-lysine:NADP+ oxidoreductase	TRUE	-1000	1000	rxn01663_c0		R02315	N6-(L-1,3-Dicarboxypropyl)-L-lysine:NADP+ oxidoreductase	1.5.1.10		NA	NA	NA	NA		NA	NA	map01230	no_blast	threshold	NA	0	NA	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.5.1.10;http://identifiers.org/seed.reaction:rxn01663;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01663;http://identifiers.org/kegg.reaction:R02315;http://identifiers.org/bigg.reaction:SACCD1;http://identifiers.org/bigg.reaction:SACCD4m;http://identifiers.org/biocyc:META:RXN3O-127;http://identifiers.org/metanetx.reaction:MNXR104236	MNXR104236	rxn01663	R02315	SACCD1;SACCD4m	RXN3O-127	map01230	Biosynthesis of amino acids	true	81	4	0	0	R00114 R00149 R00177 R00200 R00220 R00226 R00239 R00253 R00258 R00259 R00267 R00271 R00351 R00355 R00451 R00480 R00658 R00669 R00715 R00732 R00733 R00751 R00897 R00945 R00985 R00994 R00996 R01001 R01015 R01049 R01056 R01061 R01063 R01070 R01071 R01073 R01086 R01090 R01158 R01213 R01248 R01286 R01290 R01324 R01373 R01398 R01466 R01512 R01513 R01518 R01529 R01641 R01714 R01715 R01728 R01771 R01773 R01777 R01826 R01939 R01954 R02282 R02283 R02291 R02412 R02413 R02649 R02722 R02734 R02735 R03013 R03083 R03084 R03243 R03260 R03313 R03443 R03457 R03460 R03508 R03509 R03896 R04035 R04037 R04173 R04198 R04365 R04440 R04441 R04475 R04640 R06977 R07245 R07276 R07399 R07613 R09107 R10147 R10170 R10305
rxn01693_c0	Estradiol-17beta:NADP+ 17-oxidoreductase	-1000	rxn01693_Shan	"cpd00006[c0],cpd00702[c0],cpd00005[c0],cpd00067[c0],cpd00362[c0]"	"NADP[c0],Estradiol[c0],NADPH[c0],H+[c0],Estrone[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01693	Estradiol-17beta:NADP+ 17-oxidoreductase	TRUE	-1000	1000	rxn01693_c0	((STY1_bin_1_NODE_119_length_31738_cov_22.2809_10021:9224 | STY2_bin_2_NODE_114_length_31341_cov_35.7581_10041:9244 | STY3_bin_1_NODE_859_length_10111_cov_146.724_9024:9821 | STY4_bin_1_NODE_155_length_31397_cov_510.711_10043:9246))	ESTRADIOL-17-BETA-DEHYDROGENASE-RXN	estradiol-17beta:NAD(P)+ 17-oxidoreductase	1.1.1.62	UniRef50_A0A086Z060	38.662	8.2e-43	154	96	STY1_bin_1_NODE_119_length_31738_cov_22.2809	10021	9224	|PWY66-380|	good_blast	NA	Subunit undefined	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.62;http://identifiers.org/seed.reaction:rxn01693;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01693;http://identifiers.org/kegg.reaction:R02353;http://identifiers.org/bigg.reaction:HSD17B1;http://identifiers.org/bigg.reaction:HSD17B7r;http://identifiers.org/metanetx.reaction:MNXR100715	MNXR100715	rxn01693	R02353	HSD17B1;HSD17B7r	NA	|PWY66-380|	estradiol biosynthesis I (via estrone)	false	25	3	0	0	ESTRADIOL-17-BETA-DEHYDROGENASE-RXN
rxn01740_c0	Shikimate:NADP+ 3-oxidoreductase	999.899109479298	rxn01740_Shan	"cpd00006[c0],cpd00383[c0],cpd00005[c0],cpd00067[c0],cpd01716[c0]"	"NADP[c0],Shikimate[c0],NADPH[c0],H+[c0],3-Dehydroshikimate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01740	Shikimate:NADP+ 3-oxidoreductase	TRUE	-1000	1000	rxn01740_c0	STY1_bin_1_NODE_226_length_21163_cov_20.3193_14078:13296 | STY2_bin_2_NODE_309_length_18290_cov_35.2231_7445:8227 | STY3_bin_1_NODE_386_length_13904_cov_136.468_7409:6627 | STY4_bin_1_NODE_11_length_92275_cov_574.104_70171:70953	SHIKIMATE-5-DEHYDROGENASE-RXN	shikimate dehydrogenase	1.1.1.25	UniRef90_A1AW87	44.485	7.7e-66	220	99	STY4_bin_1_NODE_11_length_92275_cov_574.104	70171	70953	|PWY-6163|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.25;http://identifiers.org/seed.reaction:rxn01740;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01740;http://identifiers.org/kegg.reaction:R02413;http://identifiers.org/bigg.reaction:SHK3Dr;http://identifiers.org/bigg.reaction:SKDH;http://identifiers.org/biocyc:META:SHIKIMATE-5-DEHYDROGENASE-RXN;http://identifiers.org/metanetx.reaction:MNXR104378	MNXR104378	rxn01740	R02413	SHK3Dr;SKDH	SHIKIMATE-5-DEHYDROGENASE-RXN	|PWY-6163|	chorismate biosynthesis from 3-dehydroquinate	true	100	0	0	0	CHORISMATE-SYNTHASE-RXN 2.5.1.19-RXN SHIKIMATE-KINASE-RXN SHIKIMATE-5-DEHYDROGENASE-RXN 3-DEHYDROQUINATE-DEHYDRATASE-RXN
rxn01790_c0	(R)-Pantoate:NADP+ 2-oxidoreductase	-0.00213752370541442	rxn01790_Shan	"cpd00006[c0],cpd00408[c0],cpd00005[c0],cpd00067[c0],cpd00712[c0]"	"NADP[c0],Pantoate[c0],NADPH[c0],H+[c0],2-Dehydropantoate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01790	(R)-Pantoate:NADP+ 2-oxidoreductase	TRUE	-1000	1000	rxn01790_c0		rxn01790	2-dehydropantoate 2-reductase	1.1.1.169		NA	NA	NA	NA		NA	NA	seed.pwy290	no_blast	threshold	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.169;http://identifiers.org/seed.reaction:rxn01790;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01790;http://identifiers.org/kegg.reaction:R02472;http://identifiers.org/bigg.reaction:DPR;http://identifiers.org/bigg.reaction:DPRm;http://identifiers.org/bigg.reaction:PNORm;http://identifiers.org/bigg.reaction:PNORn;http://identifiers.org/biocyc:META:2-DEHYDROPANTOATE-REDUCT-RXN;http://identifiers.org/metanetx.reaction:MNXR97779	MNXR97779	rxn01790	R02472	DPR;DPRm;PNORm;PNORn	2-DEHYDROPANTOATE-REDUCT-RXN	seed.pwy290	Coenzyme A Biosynthesis	true	86	0	0	0	rxn00912 rxn00100 rxn00100 rxn01790 rxn01791 rxn12510 rxn12510 rxn12510 rxn10180 rxn02175 rxn02175 rxn02341 rxn02341
rxn01810_c0	Testosterone delta5-delat4-isomerase	-1000	rxn01810_Shan	"cpd00005[c0],cpd00067[c0],cpd00420[c0],cpd00006[c0],cpd02637[c0]"	"NADPH[c0],H+[c0],Testosterone[c0],NADP[c0],Androstenediol[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn01810	Testosterone delta5-delat4-isomerase	TRUE	-1000	1000	rxn01810_c0	STY1_bin_1_NODE_26_length_72910_cov_20.1249_37947:38702 | STY1_bin_1_NODE_26_length_72910_cov_20.1249_46447:45692 | STY1_bin_1_NODE_26_length_72910_cov_20.1249_39498:38722 | STY1_bin_1_NODE_80_length_38672_cov_16.9436_31328:32050 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_19462:18707 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_10962:11717 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_17911:18687 | STY2_bin_2_NODE_3_length_112532_cov_30.2027_31473:32195 | STY3_bin_1_NODE_449_length_13120_cov_133.046_10781:10059 | STY3_bin_1_NODE_94_length_32747_cov_133.485_13892:14647 | STY3_bin_1_NODE_94_length_32747_cov_133.485_23045:22290 | STY3_bin_1_NODE_94_length_32747_cov_133.485_15443:14667 | STY4_bin_1_NODE_2_length_187527_cov_473.197_149745:148990 | STY4_bin_1_NODE_2_length_187527_cov_473.197_141247:142002 | STY4_bin_1_NODE_2_length_187527_cov_473.197_148194:148970 | STY4_bin_1_NODE_5_length_111668_cov_444.387_80326:79604	RXN-12747	5-hydroxy-3-[(3aS,4S,5R,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl-CoA 5-dehydrogenase	1.1.1.145	tr|I6YCF0|I6YCF0_MYCTU	36.073	7.45e-27	107	84	STY4_bin_1_NODE_2_length_187527_cov_473.197	149670	149023	|PWY-6944|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.145;http://identifiers.org/seed.reaction:rxn01810;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA	|PWY-6944|	androstenedione degradation	false	45	2	0	0	RXN-12736 RXN-12746 RXN-12747 RXN-12750 RXN-12751 RXN-19797 RXN-19800 RXN-19803 RXN-19804
rxn01841_c0	Aldehyde:NADP+ oxidoreductase	1000	rxn01841_Shan	"cpd00001[c0],cpd00006[c0],cpd00464[c0],cpd00005[c0],cpd00067[c0],cpd00430[c0]"	"H2O[c0],NADP[c0],alpha-Tolualdehyde[c0],NADPH[c0],H+[c0],PACT[c0]"	"-1,-1,-1,1,1,1"	"1,1,1,1,1,1"	rxn01841	Aldehyde:NADP+ oxidoreductase	TRUE	-1000	1000	rxn01841_c0	STY1_bin_1_NODE_162_length_26522_cov_21.4399_12693:11245 | STY1_bin_1_NODE_21_length_76331_cov_22.1833_54549:51574 | STY1_bin_1_NODE_391_length_15900_cov_20.8451_8997:7570 | STY2_bin_2_NODE_155_length_26797_cov_38.2147_14535:15983 | STY2_bin_2_NODE_539_length_13750_cov_35.6296_6387:7814 | STY3_bin_1_NODE_1789_length_7634_cov_139.097_2577:1129 | STY3_bin_1_NODE_632_length_11389_cov_130.119_4782:3355 | STY4_bin_1_NODE_113_length_35536_cov_470.036_9297:10745 | STY4_bin_1_NODE_11_length_92275_cov_574.104_9702:8275	RXN-5581	RXN-5581	1.2.1.5	UniRef90_P23883	39.916	3.8e-90	300	95	STY2_bin_2_NODE_155_length_26797_cov_38.2147	14556	15974	|PWY-3162|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.2.1.5;http://identifiers.org/seed.reaction:rxn01841;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01841;http://identifiers.org/kegg.reaction:R02537;http://identifiers.org/bigg.reaction:ALDD19x_P;http://identifiers.org/bigg.reaction:r0548;http://identifiers.org/metanetx.reaction:MNXR95742	MNXR95742	rxn01841	R02537	ALDD19x_P;r0548	NA	|PWY-3162|	L-tryptophan degradation V (side chain pathway)	false	15	11	0	0	RXN-5424 RXN-5581
rxn01879_c0	Propane-1,2-diol:NAD+ 1-oxidoreductase	-1000	rxn01879_Shan	"cpd00006[c0],cpd00453[c0],cpd00005[c0],cpd00067[c0],cpd03571[c0]"	"NADP[c0],1,2-Propanediol[c0],NADPH[c0],H+[c0],Lactaldehyde[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01879	Propane-1,2-diol:NAD+ 1-oxidoreductase	TRUE	-1000	1000	rxn01879_c0	STY3_bin_1_NODE_477_length_12807_cov_140.742_9315:10247	RXN-8772	L-arabinose reductase	1.1.1.21	UniRef50_A0A1S0WGM6	31.118	1.21e-28	114	95	STY3_bin_1_NODE_477_length_12807_cov_140.742	9315	10247	|PWY-5515|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.21;http://identifiers.org/seed.reaction:rxn01879;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01879;http://identifiers.org/kegg.reaction:R02259;http://identifiers.org/kegg.reaction:R02577;http://identifiers.org/metanetx.reaction:MNXR107414	MNXR107414	rxn01879	R02259;R02577	NA	NA	|PWY-5515|	L-arabinose degradation II	true	100	0	0	0	RXN-8772 L-ARABINITOL-4-DEHYDROGENASE-RXN L-XYLULOSE-REDUCTASE-RXN
rxn01887_c0	coniferyl alcohol:NADP+ oxidoreductase	-1000	rxn01887_Shan	"cpd00006[c0],cpd00458[c0],cpd00005[c0],cpd00067[c0],cpd01733[c0]"	"NADP[c0],Coniferol[c0],NADPH[c0],H+[c0],Ferulaldehyde[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01887	coniferyl alcohol:NADP+ oxidoreductase	TRUE	-1000	1000	rxn01887_c0	STY1_bin_1_NODE_21_length_76331_cov_22.1833_66569:67255 | STY1_bin_1_NODE_377_length_16149_cov_16.7494_13322:12273 | STY1_bin_1_NODE_593_length_12714_cov_22.2203_4411:3806 | STY2_bin_2_NODE_1167_length_9812_cov_48.7711_3387:3992 | STY2_bin_2_NODE_134_length_29257_cov_29.4037_11791:10742 | STY2_bin_2_NODE_57_length_44299_cov_31.9822_8104:7418 | STY3_bin_1_NODE_117_length_28312_cov_121.499_16693:17742 | STY3_bin_1_NODE_603_length_11564_cov_132.856_9018:8296 | STY4_bin_1_NODE_59_length_49303_cov_463.386_40377:41063 | STY4_bin_1_NODE_632_length_14761_cov_513.722_6459:5845 | STY4_bin_1_NODE_8_length_104303_cov_519.895_83565:84614	RXN-1102	coumaryl alcohol dehydrogenase	1.1.1.195	sp|P9WFF7|DPDS_MYCTU	41.41	5.73e-46	164	77	STY1_bin_1_NODE_21_length_76331_cov_22.1833	66569	67249	|PWY-361|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.195;http://identifiers.org/seed.reaction:rxn01887;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01887;http://identifiers.org/kegg.reaction:R02593;http://identifiers.org/biocyc:META:RXN-2602;http://identifiers.org/metanetx.reaction:MNXR107603	MNXR107603	rxn01887	R02593	NA	RXN-2602	|PWY-361|	phenylpropanoid biosynthesis	false	18	8	0	0	4-COUMARATE--COA-LIGASE-RXN RXN-1106 RXN-1102
rxn01939_c0	indole-3-ethanol:NADP+ oxidoreductase	-1000	rxn01939_Shan	"cpd00006[c0],cpd00704[c0],cpd00005[c0],cpd00067[c0],cpd00486[c0]"	"NADP[c0],Tryptophol[c0],NADPH[c0],H+[c0],Indoleacetaldehyde[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01939	indole-3-ethanol:NADP+ oxidoreductase	TRUE	-1000	1000	rxn01939_c0	STY1_bin_1_NODE_88_length_37377_cov_21.2193_1217:2170 | STY2_bin_2_NODE_364_length_17001_cov_33.7332_1340:2293 | STY3_bin_1_NODE_50_length_43847_cov_140.333_6008:6961 | STY4_bin_1_NODE_8_length_104303_cov_519.895_60976:60023	RXN-12299	trans-2-hexenal reductase	1.1.1.2	UniRef90_Q9F282	28.097	3.57e-24	103	80	STY4_bin_1_NODE_8_length_104303_cov_519.895	60976	60035	|PWY-5410|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.2;http://identifiers.org/seed.reaction:rxn01939;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01939;http://identifiers.org/kegg.reaction:R02680;http://identifiers.org/biocyc:META:1.1.1.191-RXN;http://identifiers.org/biocyc:META:RXN-10717;http://identifiers.org/metanetx.reaction:MNXR107662	MNXR107662	rxn01939	R02680	NA	1.1.1.191-RXN;RXN-10717	|PWY-5410|	traumatin and (Z)-3-hexen-1-yl acetate biosynthesis	false	40	5	0	0	RXN-1321 RXN-1345 RXN-1345 RXN-12299
rxn01944_c0	4-Hydroxyphenylacetaldehyde:NADP+ oxidoreductase	-1000	rxn01944_Shan	"cpd00001[c0],cpd00006[c0],cpd02361[c0],cpd00005[c0],cpd00067[c0],cpd00489[c0]"	"H2O[c0],NADP[c0],4-Hydroxyphenylacetaldehyde[c0],NADPH[c0],H+[c0],4-Hydroxyphenylacetate[c0]"	"-1,-1,-1,1,2,1"	"1,1,1,1,1,1"	rxn01944	4-Hydroxyphenylacetaldehyde:NADP+ oxidoreductase	TRUE	-1000	1000	rxn01944_c0	STY1_bin_1_NODE_162_length_26522_cov_21.4399_12693:11245 | STY1_bin_1_NODE_21_length_76331_cov_22.1833_54549:51574 | STY1_bin_1_NODE_391_length_15900_cov_20.8451_8997:7570 | STY2_bin_2_NODE_155_length_26797_cov_38.2147_14535:15983 | STY2_bin_2_NODE_539_length_13750_cov_35.6296_6387:7814 | STY3_bin_1_NODE_1789_length_7634_cov_139.097_2577:1129 | STY3_bin_1_NODE_632_length_11389_cov_130.119_4782:3355 | STY4_bin_1_NODE_113_length_35536_cov_470.036_9297:10745 | STY4_bin_1_NODE_11_length_92275_cov_574.104_9702:8275	RXN-5581	RXN-5581	1.2.1.5	UniRef90_P23883	39.916	3.8e-90	300	95	STY2_bin_2_NODE_155_length_26797_cov_38.2147	14556	15974	|PWY-3162|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.2.1.5;http://identifiers.org/seed.reaction:rxn01944;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01944;http://identifiers.org/bigg.reaction:4HOXPACDOX_NADP;http://identifiers.org/metanetx.reaction:MNXR95016	MNXR95016	rxn01944	NA	4HOXPACDOX_NADP	NA	|PWY-3162|	L-tryptophan degradation V (side chain pathway)	false	15	11	0	0	RXN-5424 RXN-5581
rxn02040_c0	Cortisol delta5-delat4-isomerase	1000	rxn02040_Shan	"cpd00005[c0],cpd00067[c0],cpd00546[c0],cpd00006[c0],cpd03269[c0]"	"NADPH[c0],H+[c0],Cortisol[c0],NADP[c0],11beta,17alpha,21-Trihydroxypregnenolone[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn02040	Cortisol delta5-delat4-isomerase	TRUE	-1000	1000	rxn02040_c0	STY1_bin_1_NODE_26_length_72910_cov_20.1249_37947:38702 | STY1_bin_1_NODE_26_length_72910_cov_20.1249_46447:45692 | STY1_bin_1_NODE_26_length_72910_cov_20.1249_39498:38722 | STY1_bin_1_NODE_80_length_38672_cov_16.9436_31328:32050 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_19462:18707 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_10962:11717 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_17911:18687 | STY2_bin_2_NODE_3_length_112532_cov_30.2027_31473:32195 | STY3_bin_1_NODE_449_length_13120_cov_133.046_10781:10059 | STY3_bin_1_NODE_94_length_32747_cov_133.485_13892:14647 | STY3_bin_1_NODE_94_length_32747_cov_133.485_23045:22290 | STY3_bin_1_NODE_94_length_32747_cov_133.485_15443:14667 | STY4_bin_1_NODE_2_length_187527_cov_473.197_149745:148990 | STY4_bin_1_NODE_2_length_187527_cov_473.197_141247:142002 | STY4_bin_1_NODE_2_length_187527_cov_473.197_148194:148970 | STY4_bin_1_NODE_5_length_111668_cov_444.387_80326:79604	RXN-12747	5-hydroxy-3-[(3aS,4S,5R,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl-CoA 5-dehydrogenase	1.1.1.145	tr|I6YCF0|I6YCF0_MYCTU	36.073	7.45e-27	107	84	STY4_bin_1_NODE_2_length_187527_cov_473.197	149670	149023	|PWY-6944|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.145;http://identifiers.org/seed.reaction:rxn02040;http://identifiers.org/SBO:0000176	NA	NA	NA	NA	NA	|PWY-6944|	androstenedione degradation	false	45	2	0	0	RXN-12736 RXN-12746 RXN-12747 RXN-12750 RXN-12751 RXN-19797 RXN-19800 RXN-19803 RXN-19804
