target_rxn_IDs	target_rxn_name	flux	Rid	met_id	met_name	met_Scoef	met_comp	react_id	react_name	react_rev	lowbnd	uppbnd	react_id	gpr	rxn	name	ec	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	pathway	blast.status	pathway.status	complex	exception	complex.status	gs.origin	annotation	MNX_ID	seedID	keggID	biggID	biocycID	ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
rxn01276_c0	D-Gluconate:NAD+ 5-oxidoreductase	1000	rxn01276_Shan	"cpd00003[c0],cpd00222[c0],cpd00004[c0],cpd00067[c0],cpd00781[c0]"	"NAD[c0],GLCN[c0],NADH[c0],H+[c0],5-Dehydrogluconate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01276	D-Gluconate:NAD+ 5-oxidoreductase	TRUE	-1000	1000	rxn01276_c0	STY1_bin_1_NODE_126_length_30494_cov_23.2643_17300:16554 | STY1_bin_1_NODE_26_length_72910_cov_20.1249_37947:38702 | STY1_bin_1_NODE_26_length_72910_cov_20.1249_39498:38722 | STY1_bin_1_NODE_304_length_18031_cov_32.3957_11952:11218 | STY1_bin_1_NODE_80_length_38672_cov_16.9436_31325:32053 | STY2_bin_2_NODE_112_length_31501_cov_43.1383_17247:16501 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_19462:18707 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_17911:18687 | STY2_bin_2_NODE_3_length_112532_cov_30.2027_31470:32198 | STY2_bin_2_NODE_720_length_12058_cov_46.994_8469:7735 | STY3_bin_1_NODE_196_length_20685_cov_152.838_3486:4232 | STY3_bin_1_NODE_217_length_19204_cov_152.038_18177:17419 | STY3_bin_1_NODE_449_length_13120_cov_133.046_10784:10056 | STY3_bin_1_NODE_741_length_10705_cov_106.565_9204:8470 | STY3_bin_1_NODE_94_length_32747_cov_133.485_13892:14647 | STY3_bin_1_NODE_94_length_32747_cov_133.485_15443:14667 | STY4_bin_1_NODE_179_length_29791_cov_515.413_17285:16539 | STY4_bin_1_NODE_2_length_187527_cov_473.197_149745:148990 | STY4_bin_1_NODE_2_length_187527_cov_473.197_148194:148970 | STY4_bin_1_NODE_367_length_19970_cov_586.76_18056:17298 | STY4_bin_1_NODE_5_length_111668_cov_444.387_80329:79601 | STY4_bin_1_NODE_62_length_47256_cov_585.375_8490:7756	GLUCONATE-5-DEHYDROGENASE-RXN	5-keto-D-gluconate 5-reductase	1.1.1.69	UniRef90_P0A9Q0	38.4	4.39e-40	145	98	STY2_bin_2_NODE_112_length_31501_cov_43.1383	17247	16501	|IDNCAT-PWY|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.69;http://identifiers.org/seed.reaction:rxn01276;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01276;http://identifiers.org/kegg.reaction:R01738;http://identifiers.org/biocyc:META:RXN0-7101;http://identifiers.org/metanetx.reaction:MNXR107148	MNXR107148	rxn01276	R01738	NA	RXN0-7101	|IDNCAT-PWY|	L-idonate degradation	false	66	0	0	0	GLUCONATE-5-DEHYDROGENASE-RXN GLUCONOKIN-RXN
rxn01290_c0	L-Arabitol:NAD+ 1-oxidoreductase	-1000	rxn01290_Shan	"cpd00003[c0],cpd00417[c0],cpd00004[c0],cpd00067[c0],cpd00224[c0]"	"NAD[c0],L-Lyxitol[c0],NADH[c0],H+[c0],L-Arabinose[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01290	L-Arabitol:NAD+ 1-oxidoreductase	TRUE	-1000	1000	rxn01290_c0	STY3_bin_1_NODE_477_length_12807_cov_140.742_9315:10247	RXN-8772	L-arabinose reductase	1.1.1.21	UniRef50_A0A1S0WGM6	31.118	1.21e-28	114	95	STY3_bin_1_NODE_477_length_12807_cov_140.742	9315	10247	|PWY-5515|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.21;http://identifiers.org/seed.reaction:rxn01290;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01290;http://identifiers.org/kegg.reaction:R01758;http://identifiers.org/metanetx.reaction:MNXR107157	MNXR107157	rxn01290	R01758	NA	NA	|PWY-5515|	L-arabinose degradation II	true	100	0	0	0	RXN-8772 L-ARABINITOL-4-DEHYDROGENASE-RXN L-XYLULOSE-REDUCTASE-RXN
rxn01301_c0	L-Homoserine:NAD+ oxidoreductase	-0.180472218679945	rxn01301_Shan	"cpd00003[c0],cpd00227[c0],cpd00004[c0],cpd00067[c0],cpd00346[c0]"	"NAD[c0],L-Homoserine[c0],NADH[c0],H+[c0],L-Aspartate4-semialdehyde[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01301	L-Homoserine:NAD+ oxidoreductase	TRUE	-1000	0	rxn01301_c0	STY1_bin_1_NODE_23_length_75396_cov_17.9961_25289:26548 | STY2_bin_2_NODE_3_length_112532_cov_30.2027_88523:87264 | STY3_bin_1_NODE_19_length_68758_cov_129.502_45200:43941 | STY4_bin_1_NODE_5_length_111668_cov_444.387_23978:25237	HOMOSERDEHYDROG-RXN	homoserine dehydrogenase	1.1.1.3	UniRef90_P19582	34.679	2.76e-72	245	94	STY2_bin_2_NODE_3_length_112532_cov_30.2027	88523	87264	|HOMOSERSYN-PWY|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.3;http://identifiers.org/seed.reaction:rxn01301;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01301;http://identifiers.org/kegg.reaction:R01773;http://identifiers.org/bigg.reaction:HSDx;http://identifiers.org/bigg.reaction:HSDxi;http://identifiers.org/metanetx.reaction:MNXR100735	MNXR100735	rxn01301	R01773	HSDx;HSDxi	NA	|HOMOSERSYN-PWY|	L-homoserine biosynthesis	true	100	0	0	0	ASPARTATEKIN-RXN ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN HOMOSERDEHYDROG-RXN
rxn01331_c0	D-erythrose 4-phosphate:NAD+ oxidoreductase	0.00106876185270721	rxn01331_Shan	"cpd00001[c0],cpd00003[c0],cpd00236[c0],cpd00004[c0],cpd00067[c0],cpd02147[c0]"	"H2O[c0],NAD[c0],D-Erythrose4-phosphate[c0],NADH[c0],H+[c0],4-Phosphoerythronate[c0]"	"-1,-1,-1,1,2,1"	"1,1,1,1,1,1"	rxn01331	D-erythrose 4-phosphate:NAD+ oxidoreductase	TRUE	-1000	1000	rxn01331_c0	STY1_bin_1_NODE_26_length_72910_cov_20.1249_50934:49933 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_6487:7488 | STY3_bin_1_NODE_94_length_32747_cov_133.485_27532:26531 | STY4_bin_1_NODE_2_length_187527_cov_473.197_136760:137761	ERYTH4PDEHYDROG-RXN	D-erythrose-4-phosphate dehydrogenase	1.2.1.72	UniRef90_A0KGD2	52.096	4.29e-118	373	99	STY2_bin_2_NODE_26_length_56691_cov_33.0094	6487	7488	|PYRIDOXSYN-PWY|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.2.1.72;http://identifiers.org/seed.reaction:rxn01331;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01331;http://identifiers.org/kegg.reaction:R01825;http://identifiers.org/bigg.reaction:E4PD;http://identifiers.org/biocyc:META:ERYTH4PDEHYDROG-RXN;http://identifiers.org/metanetx.reaction:MNXR97842	MNXR97842	rxn01331	R01825	E4PD	ERYTH4PDEHYDROG-RXN	|PYRIDOXSYN-PWY|	pyridoxal 5'-phosphate biosynthesis I	true	100	0	0	0	PNPOXI-RXN ERYTH4PDEHYDROG-RXN DXS-RXN PDXJ-RXN ERYTHRON4PDEHYDROG-RXN PSERTRANSAMPYR-RXN RXN-13179
rxn01337_c0	3beta-Hydroxyandrost-5-en-17-one:NAD+ 3-oxidoreductase/delta5-delta-4 isomerase	1000	rxn01337_Shan	"cpd00003[c0],cpd00904[c0],cpd00004[c0],cpd00067[c0],cpd00237[c0]"	"NAD[c0],DHA[c0],NADH[c0],H+[c0],Androstenedione[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01337	3beta-Hydroxyandrost-5-en-17-one:NAD+ 3-oxidoreductase/delta5-delta-4 isomerase	TRUE	-1000	1000	rxn01337_c0	STY1_bin_1_NODE_26_length_72910_cov_20.1249_37947:38702 | STY1_bin_1_NODE_26_length_72910_cov_20.1249_46447:45692 | STY1_bin_1_NODE_26_length_72910_cov_20.1249_39498:38722 | STY1_bin_1_NODE_80_length_38672_cov_16.9436_31328:32050 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_19462:18707 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_10962:11717 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_17911:18687 | STY2_bin_2_NODE_3_length_112532_cov_30.2027_31473:32195 | STY3_bin_1_NODE_449_length_13120_cov_133.046_10781:10059 | STY3_bin_1_NODE_94_length_32747_cov_133.485_13892:14647 | STY3_bin_1_NODE_94_length_32747_cov_133.485_23045:22290 | STY3_bin_1_NODE_94_length_32747_cov_133.485_15443:14667 | STY4_bin_1_NODE_2_length_187527_cov_473.197_149745:148990 | STY4_bin_1_NODE_2_length_187527_cov_473.197_141247:142002 | STY4_bin_1_NODE_2_length_187527_cov_473.197_148194:148970 | STY4_bin_1_NODE_5_length_111668_cov_444.387_80326:79604	RXN-12747	5-hydroxy-3-[(3aS,4S,5R,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl-CoA 5-dehydrogenase	1.1.1.145	tr|I6YCF0|I6YCF0_MYCTU	36.073	7.45e-27	107	84	STY4_bin_1_NODE_2_length_187527_cov_473.197	149670	149023	|PWY-6944|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.145;http://identifiers.org/seed.reaction:rxn01337;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01337;http://identifiers.org/kegg.reaction:R01837;http://identifiers.org/metanetx.reaction:MNXR107198	MNXR107198	rxn01337	R01837	NA	NA	|PWY-6944|	androstenedione degradation	false	45	2	0	0	RXN-12736 RXN-12746 RXN-12747 RXN-12750 RXN-12751 RXN-19797 RXN-19800 RXN-19803 RXN-19804
rxn01361_c0	(S)-dihydroorotate:NAD+ oxidoreductase	0.0847362082343689	rxn01361_Shan	"cpd00003[c0],cpd00282[c0],cpd00004[c0],cpd00067[c0],cpd00247[c0]"	"NAD[c0],S-Dihydroorotate[c0],NADH[c0],H+[c0],Orotate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01361	(S)-dihydroorotate:NAD+ oxidoreductase	FALSE	0	1000	rxn01361_c0	((STY1_bin_1_NODE_97_length_34764_cov_23.4034_16704:17900 | STY2_bin_2_NODE_17_length_65616_cov_40.1088_17326:16130 | STY3_bin_1_NODE_83_length_34728_cov_147.61_18051:16855 | STY4_bin_1_NODE_22_length_67542_cov_591.459_19267:18071))	OROTATE-REDUCTASE-NADH-RXN	dihydroorotate dehydrogenase	1.3.1.14	UniRef90_A4IM35	31.077	1.7e-28	114	96	STY4_bin_1_NODE_22_length_67542_cov_591.459	19267	18311	|PWY-7791|	good_blast	full	Subunit undefined	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.3.1.14;http://identifiers.org/seed.reaction:rxn01361;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01361;http://identifiers.org/kegg.reaction:R01869;http://identifiers.org/bigg.reaction:DHORD_NAD;http://identifiers.org/biocyc:META:OROTATE-REDUCTASE-NADH-RXN;http://identifiers.org/metanetx.reaction:MNXR97424	MNXR97424	rxn01361	R01869	DHORD_NAD	OROTATE-REDUCTASE-NADH-RXN	|PWY-7791|	UMP biosynthesis III	true	100	0	1	1	CARBPSYN-RXN ASPCARBTRANS-RXN DIHYDROOROT-RXN OROPRIBTRANS-RXN OROTPDECARB-RXN OROTATE-REDUCTASE-NADH-RXN
rxn01363_c0	L-quinate:NAD+ 3-oxidoreductase	1000	rxn01363_Shan	"cpd00003[c0],cpd00248[c0],cpd00004[c0],cpd00067[c0],cpd00699[c0]"	"NAD[c0],Quinate[c0],NADH[c0],H+[c0],5-Dehydroquinate[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01363	L-quinate:NAD+ 3-oxidoreductase	TRUE	-1000	1000	rxn01363_c0		rxn01740	Shikimate/quinate 5-dehydrogenase I beta	1.1.1.282	UniRef90_Q32GE1	28.261	3.99e-17	80.1	91	STY4_bin_1_NODE_11_length_92275_cov_574.104	70159	70917	seed.pwy25	bad_blast	threshold	NA	0	1	9	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.282;http://identifiers.org/seed.reaction:rxn01363;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01363;http://identifiers.org/kegg.reaction:R01872;http://identifiers.org/bigg.reaction:QUINDH;http://identifiers.org/biocyc:META:QUINATE-5-DEHYDROGENASE-RXN;http://identifiers.org/metanetx.reaction:MNXR103398	MNXR103398	rxn01363	R01872	QUINDH	QUINATE-5-DEHYDROGENASE-RXN	seed.pwy25	Chorismate Synthesis	true	88	0	0	0	rxn02331 rxn01332 rxn01332 rxn01332 rxn02213 rxn02213 rxn02212 rxn02476 rxn00525 rxn01256 rxn01256 rxn01256 rxn01255 rxn01268 rxn01256 rxn01268 rxn01000 rxn01268 rxn01740 rxn01740 rxn01740 rxn01739 rxn01739 rxn01739
rxn01451_c0	(S)-3-Hydroxybutanoyl-CoA:NAD+ oxidoreductase	999.955039112662	rxn01451_Shan	"cpd00003[c0],cpd00842[c0],cpd00004[c0],cpd00067[c0],cpd00279[c0]"	"NAD[c0],(S)-3-Hydroxybutyryl-CoA[c0],NADH[c0],H+[c0],Acetoacetyl-CoA[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01451	(S)-3-Hydroxybutanoyl-CoA:NAD+ oxidoreductase	TRUE	-1000	1000	rxn01451_c0	((STY1_bin_1_NODE_33_length_65705_cov_20.7475_4949:3060 | STY2_bin_2_NODE_14_length_71405_cov_33.0306_49526:47637 | STY3_bin_1_NODE_294_length_16341_cov_133.393_12420:14309 | STY4_bin_1_NODE_2_length_187527_cov_473.197_52109:50220))	OHACYL-COA-DEHYDROG-RXN	3-hydroxyacyl-CoA dehydrogenase	1.1.1.35	sp|Q88L02|FADB_PSEPK	34.679	5.61e-91	310	93	STY2_bin_2_NODE_14_length_71405_cov_33.0306	49526	47637	|FAO-PWY|	good_blast	full	Subunit 1	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.35;http://identifiers.org/seed.reaction:rxn01451;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01451;http://identifiers.org/kegg.reaction:R01975;http://identifiers.org/bigg.reaction:HACD1;http://identifiers.org/bigg.reaction:HACD1_1;http://identifiers.org/bigg.reaction:HACD1_2;http://identifiers.org/bigg.reaction:HACD1i;http://identifiers.org/bigg.reaction:HACD1m;http://identifiers.org/bigg.reaction:HACD1x;http://identifiers.org/bigg.reaction:HBCOm;http://identifiers.org/biocyc:META:RXN-11662;http://identifiers.org/metanetx.reaction:MNXR100541	MNXR100541	rxn01451	R01975	HACD1;HACD1_1;HACD1_2;HACD1i;HACD1m;HACD1x;HBCOm	RXN-11662	|FAO-PWY|	fatty acid &beta;-oxidation I (generic)	true	100	0	0	0	OHACYL-COA-DEHYDROG-RXN KETOACYLCOATHIOL-RXN OHBUTYRYL-COA-EPIM-RXN ACYLCOASYN-RXN ACYLCOADEHYDROG-RXN ENOYL-COA-DELTA-ISOM-RXN ENOYL-COA-HYDRAT-RXN
rxn01474_c0	6-Phospho-2-dehydro-D-gluconate:NAD+ 2-oxidoreductase	-1000	rxn01474_Shan	"cpd00003[c0],cpd00284[c0],cpd00004[c0],cpd00896[c0]"	"NAD[c0],6-Phospho-D-gluconate[c0],NADH[c0],6-Phospho-2-dehydro-D-gluconate[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn01474	6-Phospho-2-dehydro-D-gluconate:NAD+ 2-oxidoreductase	TRUE	-1000	1000	rxn01474_c0	STY3_bin_1_NODE_329_length_15267_cov_146.994_2941:2003	1.1.1.43-RXN	2-keto-6-phosphogluconate reductase	1.1.1.43	UniRef50_A0A084IPQ4	38.889	1.53e-35	135	97	STY3_bin_1_NODE_329_length_15267_cov_146.994	2941	2003	|DHGLUCONATE-PYR-CAT-PWY|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.43;http://identifiers.org/seed.reaction:rxn01474;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01474;http://identifiers.org/kegg.reaction:R02032;http://identifiers.org/metanetx.reaction:MNXR107282	MNXR107282	rxn01474	R02032	NA	NA	|DHGLUCONATE-PYR-CAT-PWY|	glucose degradation (oxidative)	false	50	0	0	0	1.1.1.43-RXN GLUCONATE-2-DEHYDROGENASE-RXN
rxn01573_c0	L-Isoleucine:NAD+ oxidoreductase(deaminating)	999.925316208034	rxn01573_Shan	"cpd00001[c0],cpd00003[c0],cpd00322[c0],cpd00004[c0],cpd00013[c0],cpd00067[c0],cpd00508[c0]"	"H2O[c0],NAD[c0],L-Isoleucine[c0],NADH[c0],NH3[c0],H+[c0],3MOP[c0]"	"-1,-1,-1,1,1,1,1"	"1,1,1,1,1,1,1"	rxn01573	L-Isoleucine:NAD+ oxidoreductase(deaminating)	TRUE	-1000	1000	rxn01573_c0		R00145	alpha-amino acid:NAD+ oxidoreductase (deaminating)	1.4.1.9		NA	NA	NA	NA		NA	NA	map00290	no_blast	threshold	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.4.1.9;http://identifiers.org/seed.reaction:rxn01573;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01573;http://identifiers.org/kegg.reaction:R02196;http://identifiers.org/biocyc:META:ILEDEAMINE-RXN;http://identifiers.org/metanetx.reaction:MNXR107368	MNXR107368	rxn01573	R02196	NA	ILEDEAMINE-RXN	map00290	Valine, leucine and isoleucine biosynthesis	true	80	1	0	0	R00994 R03051 R00014 R07399 R01213 R01214 R01215 R10170 R03898 R05070 R00220
rxn01582_c0	20alpha-Hydroxy-4-pregnen-3-one:NAD+ 20-oxidoreductase	1000	rxn01582_Shan	"cpd00004[c0],cpd00067[c0],cpd00325[c0],cpd00003[c0],cpd02499[c0]"	"NADH[c0],H+[c0],Progesterone[c0],NAD[c0],20alpha-Hydroxyprogesterone[c0]"	"-1,-1,-1,1,1"	"1,1,1,1,1"	rxn01582	20alpha-Hydroxy-4-pregnen-3-one:NAD+ 20-oxidoreductase	TRUE	-1000	1000	rxn01582_c0	STY3_bin_1_NODE_477_length_12807_cov_140.742_9327:10247	R02207	20alpha-Hydroxy-4-pregnen-3-one:NAD+ 20-oxidoreductase	1.1.1.149	UniRef50_A0A083ZNP8	42.208	1.1e-69	234	91	STY3_bin_1_NODE_477_length_12807_cov_140.742	9336	10238	map00140	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.149;http://identifiers.org/seed.reaction:rxn01582;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01582;http://identifiers.org/kegg.reaction:R02207;http://identifiers.org/metanetx.reaction:MNXR107373	MNXR107373	rxn01582	R02207	NA	NA	map00140	Steroid hormone biosynthesis	false	20	19	0	0	R09420 R02207 R01836 R04831 R04681 R01383 R04856 R08941
rxn01586_c0	Pregnenolone:NAD+ 3-oxidoreductase	-1000	rxn01586_Shan	"cpd00003[c0],cpd01342[c0],cpd00004[c0],cpd00067[c0],cpd00325[c0]"	"NAD[c0],Pregnenolone[c0],NADH[c0],H+[c0],Progesterone[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01586	Pregnenolone:NAD+ 3-oxidoreductase	TRUE	-1000	1000	rxn01586_c0	STY1_bin_1_NODE_26_length_72910_cov_20.1249_37947:38702 | STY1_bin_1_NODE_26_length_72910_cov_20.1249_46447:45692 | STY1_bin_1_NODE_26_length_72910_cov_20.1249_39498:38722 | STY1_bin_1_NODE_80_length_38672_cov_16.9436_31328:32050 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_19462:18707 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_10962:11717 | STY2_bin_2_NODE_26_length_56691_cov_33.0094_17911:18687 | STY2_bin_2_NODE_3_length_112532_cov_30.2027_31473:32195 | STY3_bin_1_NODE_449_length_13120_cov_133.046_10781:10059 | STY3_bin_1_NODE_94_length_32747_cov_133.485_13892:14647 | STY3_bin_1_NODE_94_length_32747_cov_133.485_23045:22290 | STY3_bin_1_NODE_94_length_32747_cov_133.485_15443:14667 | STY4_bin_1_NODE_2_length_187527_cov_473.197_149745:148990 | STY4_bin_1_NODE_2_length_187527_cov_473.197_141247:142002 | STY4_bin_1_NODE_2_length_187527_cov_473.197_148194:148970 | STY4_bin_1_NODE_5_length_111668_cov_444.387_80326:79604	RXN-12747	5-hydroxy-3-[(3aS,4S,5R,7aS)-7a-methyl-1,5-dioxo-octahydro-1H-inden-4-yl]propanoyl-CoA 5-dehydrogenase	1.1.1.145	tr|I6YCF0|I6YCF0_MYCTU	36.073	7.45e-27	107	84	STY4_bin_1_NODE_2_length_187527_cov_473.197	149670	149023	|PWY-6944|	good_blast	NA	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.145;http://identifiers.org/seed.reaction:rxn01586;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01586;http://identifiers.org/kegg.reaction:R02216;http://identifiers.org/biocyc:META:RXN-9722;http://identifiers.org/metanetx.reaction:MNXR107382	MNXR107382	rxn01586	R02216	NA	RXN-9722	|PWY-6944|	androstenedione degradation	false	45	2	0	0	RXN-12736 RXN-12746 RXN-12747 RXN-12750 RXN-12751 RXN-19797 RXN-19800 RXN-19803 RXN-19804
rxn01615_c0	Propane-1,2-diol:NAD+ oxidoreductase	1000	rxn01615_Shan	"cpd00003[c0],cpd00453[c0],cpd00004[c0],cpd00067[c0],cpd00334[c0]"	"NAD[c0],1,2-Propanediol[c0],NADH[c0],H+[c0],L-Lactaldehyde[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn01615	Propane-1,2-diol:NAD+ oxidoreductase	TRUE	-1000	1000	rxn01615_c0	STY1_bin_1_NODE_88_length_37377_cov_21.2193_1217:2170 | STY2_bin_2_NODE_364_length_17001_cov_33.7332_1340:2293 | STY3_bin_1_NODE_50_length_43847_cov_140.333_6008:6961 | STY4_bin_1_NODE_8_length_104303_cov_519.895_60976:60023	RXN-8641	RXN-8641	1.1.1.77	UniRef90_P0A9S2	30.124	1.64e-40	151	83	STY4_bin_1_NODE_8_length_104303_cov_519.895	60976	60035	|MGLDLCTANA-PWY|	good_blast	full	NA	0	1	0	bqbiol_is;http://identifiers.org/SBO:0000167;http://identifiers.org/ec-code:1.1.1.77;http://identifiers.org/seed.reaction:rxn01615;http://identifiers.org/SBO:0000176;http://identifiers.org/seed.reaction:rxn01615;http://identifiers.org/kegg.reaction:R02257;http://identifiers.org/metanetx.reaction:MNXR107413	MNXR107413	rxn01615	R02257	NA	NA	|MGLDLCTANA-PWY|	methylglyoxal degradation VI	true	100	0	0	0	D-LACTALDEHYDE-DEHYDROGENASE-RXN LACTALDEHYDE-OXI-RXN RXN-8641 D-LACTATE-DEHYDROGENASE-CYTOCHROME-RXN
